source,unit_id,unit_type,year,unit_date,unit_label,unit_url,landing_page_url,source_url,title,summary,authors,oa_marker,pdf_url,doi,openalex_id,source_item_id,paper_type,venue_section,concepts,referenced_works_count,cited_by_count
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3007034,https://dl.acm.org/doi/10.5555/2946645.3007034,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,The benefit of multitask representation learning,,MaurerAndreas; PontilMassimiliano; Romera-ParedesBernardino,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3007034,10.5555/2946645.3007034,https://openalex.org/W3008701978,https://openalex.org/W3008701978,article,OpenAlex concept filter: Machine learning,Multi-task learning; Computer science; Representation (politics); Artificial intelligence; Machine learning; Feature learning; Task (project management); Political science; Economics; Law; Politics; Management,,3
Journal of Machine Learning Research,jmlr_2016_v17_i1,journal_issue_or_year,2016,2016-01-01,"vol. 17, issue 1",https://jmlr.org/papers/volume17/13-589/13-589.pdf,https://jmlr.org/papers/volume17/13-589/13-589.pdf,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Learning using anti-training with sacrificial data,,Michael L. Valenzuela; Jerzy W. Rozenblit,source_known_oa;closed;is_oa,https://jmlr.org/papers/volume17/13-589/13-589.pdf,,https://openalex.org/W2408703238,https://openalex.org/W2408703238,article,OpenAlex concept filter: Machine learning,Computer science; Meta learning (computer science); Machine learning; Artificial intelligence; Online machine learning; Training set; Context (archaeology); Simulated annealing; Active learning (machine learning); Management; Biology; Task (project management); Economics; Paleontology,36,4
Journal of Machine Learning Research,jmlr_2016_v17_i1,journal_issue_or_year,2016,2016-01-01,"vol. 17, issue 1",https://jmlr.org/papers/volume17/15-431/15-431.pdf,https://jmlr.org/papers/volume17/15-431/15-431.pdf,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Cross-corpora unsupervised learning of trajectories in autism spectrum disorders,,Huseyin Melih Elibol; Vincent Nguyen; Scott W. Linderman; Matthew Johnson; Amna Hashmi; et al.,source_known_oa;closed;is_oa,https://jmlr.org/papers/volume17/15-431/15-431.pdf,,https://openalex.org/W2520519270,https://openalex.org/W2520519270,article,OpenAlex concept filter: Machine learning,Autism spectrum disorder; Autism; Inference; Toddler; Unsupervised learning; Artificial intelligence; Reading (process); Machine learning; Health records; Computer science; Observational study; Medical record; Trajectory; Cognitive psychology; Psychology; Developmental psychology; Medicine; Health care; Law; Economic growth; Physics; Economics; Radiology; Astronomy; Pathology; Political science,97,5
Journal of Machine Learning Research,jmlr_2016_v17_i1,journal_issue_or_year,2016,2016-01-01,"vol. 17, issue 1",https://jmlr.org/papers/volume17/14-402/14-402.pdf,https://jmlr.org/papers/volume17/14-402/14-402.pdf,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Learning latent variable models by pairwise cluster comparison Part II: algorithm and evaluation,,Nuaman Asbeh; Boaz Lerner,source_known_oa;closed;is_oa,https://jmlr.org/papers/volume17/14-402/14-402.pdf,,https://openalex.org/W2567284472,https://openalex.org/W2567284472,article,OpenAlex concept filter: Machine learning,Pairwise comparison; Latent variable; Graph; Computer science; Cluster (spacecraft); Latent variable model; Artificial intelligence; Machine learning; Algorithm; Mathematics; Pattern recognition (psychology); Theoretical computer science; Programming language,24,4
Journal of Machine Learning Research,jmlr_2016_v17_i1,journal_issue_or_year,2016,2016-01-01,"vol. 17, issue 1",http://jmlr.org/papers/volume17/14-401/14-401.pdf,http://jmlr.org/papers/volume17/14-401/14-401.pdf,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Learning latent variable models by pairwise cluster comparison Part I: theory and overview,,Nuaman Asbeh; Boaz Lerner,source_known_oa;closed;is_oa,https://jmlr.org/papers/volume17/14-401/14-401.pdf,,https://openalex.org/W2587569264,https://openalex.org/W2587569264,article,OpenAlex concept filter: Machine learning,Pairwise comparison; Latent variable; Graph; Computer science; Identification (biology); Latent variable model; Artificial intelligence; Cluster (spacecraft); Machine learning; Mathematics; Pattern recognition (psychology); Theoretical computer science; Biology; Botany; Programming language,21,4
Journal of Machine Learning Research,jmlr_2016_v17_i1,journal_issue_or_year,2016,2016-01-01,"vol. 17, issue 1",https://jmlr.org/papers/volume17/14-497/14-497.pdf,https://jmlr.org/papers/volume17/14-497/14-497.pdf,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Structure learning in Bayesian networks of a moderate size by efficient sampling,,Ru He; Jin Tian; Huaiqing Wu,source_known_oa;closed;is_oa,https://jmlr.org/papers/volume17/14-497/14-497.pdf,,https://openalex.org/W2963723629,https://openalex.org/W2963723629,article,OpenAlex concept filter: Machine learning,Estimator; Bayesian network; Bayesian probability; Feature (linguistics); Computer science; Sampling (signal processing); Artificial intelligence; Posterior probability; Variable-order Bayesian network; Bayesian average; Algorithm; Mathematics; Machine learning; Bayesian inference; Statistics; Philosophy; Filter (signal processing); Computer vision; Linguistics,47,3
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3007086,https://dl.acm.org/doi/10.5555/2946645.3007086,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Cross-corpora unsupervised learning of trajectories in autism spectrum disorders,,ElibolHuseyin Melih; NguyenVincent; LindermanScott; JohnsonMatthew; HashmiAmna; et al.,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3007086,10.5555/2946645.3007086,https://openalex.org/W2999543019,https://openalex.org/W2999543019,article,OpenAlex concept filter: Machine learning,Autism; Unsupervised learning; Computer science; Artificial intelligence; Natural language processing; Machine learning; Pattern recognition (psychology); Psychology; Developmental psychology,,3
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3007055,https://dl.acm.org/doi/10.5555/2946645.3007055,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Spectral methods meet EM,,ZhangYuchen; Chenxi; ZhouDengyong; I JordanMichael,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3007055,10.5555/2946645.3007055,https://openalex.org/W3011496861,https://openalex.org/W3011496861,article,OpenAlex concept filter: Machine learning,Crowdsourcing; Computer science; Estimator; Artificial intelligence; Machine learning; Mathematics; Statistics; World Wide Web,,2
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.2946703,https://dl.acm.org/doi/10.5555/2946645.2946703,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Estimation from pairwise comparisons,,B ShahNihar; BalakrishnanSivaraman; BradleyJoseph; ParekhAbhay; RamchandranKannan; et al.,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.2946703,10.5555/2946645.2946703,https://openalex.org/W3017004843,https://openalex.org/W3017004843,article,OpenAlex concept filter: Machine learning,Pairwise comparison; Computer science; Artificial intelligence; Estimation; Mathematics; Machine learning; Economics; Management,,2
Journal of Machine Learning Research,jmlr_2016_v17_i1,journal_issue_or_year,2016,2016-01-01,"vol. 17, issue 1",http://jmlr.org/papers/volume17/15-088/15-088.pdf,http://jmlr.org/papers/volume17/15-088/15-088.pdf,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Scalable approximate Bayesian inference for outlier detection under informative sampling,,Terrance D. Savitsky,source_known_oa;closed;is_oa,https://jmlr.org/papers/volume17/15-088/15-088.pdf,10.5555/2946645.3053507,https://openalex.org/W2565494996,https://openalex.org/W2565494996,article,OpenAlex concept filter: Machine learning,Computer science; Outlier; Data mining; Sampling (signal processing); Hyperparameter; Inference; Undo; Scalability; Anomaly detection; Machine learning; Artificial intelligence; Database; Filter (signal processing); Operating system; Computer vision,15,1
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3007033,https://dl.acm.org/doi/10.5555/2946645.3007033,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Multiplicative multitask feature learning,,WANGXin; BiJinbo; YuShipeng; SunJiangwen; SongMinghu,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3007033,10.5555/2946645.3007033,https://openalex.org/W2999540644,https://openalex.org/W2999540644,article,OpenAlex concept filter: Machine learning,Multi-task learning; Multiplicative function; Feature (linguistics); Computer science; Artificial intelligence; Machine learning; Feature learning; Mathematics; Task (project management); Linguistics; Economics; Management; Mathematical analysis; Philosophy,,1
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3053470,https://dl.acm.org/doi/10.5555/2946645.3053470,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,A new algorithm and theory for penalized regression-based clustering,,WuChong; KwonSunghoon; ShenXiaotong; PANWei,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3053470,10.5555/2946645.3053470,https://openalex.org/W3003817243,https://openalex.org/W3003817243,article,OpenAlex concept filter: Machine learning,Cluster analysis; Regression; Artificial intelligence; Computer science; Algorithm; Pattern recognition (psychology); Machine learning; Mathematics; Statistics,,1
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3007056,https://dl.acm.org/doi/10.5555/2946645.3007056,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Bayesian leave-one-out cross-validation approximations for Gaussian latent variable models,,VehtariAki; MononenTommi; TolvanenVille; SivulaTuomas; WintherOle,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3007056,10.5555/2946645.3007056,https://openalex.org/W3004041660,https://openalex.org/W3004041660,article,OpenAlex concept filter: Machine learning,Latent variable; Bayesian probability; Gaussian process; Cross-validation; Computer science; Gaussian; Latent variable model; Latent class model; Variable (mathematics); Artificial intelligence; Econometrics; Mathematics; Machine learning; Physics; Quantum mechanics; Mathematical analysis,,1
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3053485,https://dl.acm.org/doi/10.5555/2946645.3053485,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Guarding against spurious discoveries in high dimensions,,FanJianqing; ZhouWen-Xin,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3053485,10.5555/2946645.3053485,https://openalex.org/W3124405041,https://openalex.org/W3124405041,article,OpenAlex concept filter: Machine learning,Spurious relationship; Computer science; High dimensional; Statistical physics; Artificial intelligence; Machine learning; Physics,,1
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3053476,https://dl.acm.org/doi/10.5555/2946645.3053476,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Optimal learning rates for localized SVMs,,MeisterMona; SteinwartIngo,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3053476,10.5555/2946645.3053476,https://openalex.org/W2996819726,https://openalex.org/W2996819726,article,OpenAlex concept filter: Machine learning,Artificial intelligence; Support vector machine; Machine learning; Computer science; Pattern recognition (psychology),,
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3007041,https://dl.acm.org/doi/10.5555/2946645.3007041,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Spectral ranking using seriation,,FogelFajwel; d'AspremontAlexandre; VojnovicMilan,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3007041,10.5555/2946645.3007041,https://openalex.org/W3003779210,https://openalex.org/W3003779210,article,OpenAlex concept filter: Machine learning,Seriation (archaeology); Ranking (information retrieval); Computer science; Artificial intelligence; Machine learning; Econometrics; Mathematics; Geography; Archaeology,,
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3053509,https://dl.acm.org/doi/10.5555/2946645.3053509,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Gains and losses are fundamentally different in regret minimization,,KwonJoon; PerchetVianney,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3053509,10.5555/2946645.3053509,https://openalex.org/W3004325993,https://openalex.org/W3004325993,article,OpenAlex concept filter: Machine learning,Regret; Minification; Computer science; Mathematical optimization; Econometrics; Mathematics; Machine learning,,
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3007042,https://dl.acm.org/doi/10.5555/2946645.3007042,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Sparsity and error analysis of empirical feature-based regularization schemes,,Guoxin; FanJun; ZhouDing-Xuan,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3007042,10.5555/2946645.3007042,https://openalex.org/W3004417734,https://openalex.org/W3004417734,article,OpenAlex concept filter: Machine learning,Regularization (linguistics); Computer science; Feature (linguistics); Artificial intelligence; Feature selection; Pattern recognition (psychology); Algorithm; Mathematics; Machine learning; Data mining; Linguistics; Philosophy,,
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3053448,https://dl.acm.org/doi/10.5555/2946645.3053448,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Joint structural estimation of multiple graphical models,,MaJing; MichailidisGeorge,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3053448,10.5555/2946645.3053448,https://openalex.org/W3005125925,https://openalex.org/W3005125925,article,OpenAlex concept filter: Machine learning,Graphical model; Joint (building); Computer science; Estimation; Artificial intelligence; Algorithm; Machine learning; Data mining; Theoretical computer science; Engineering; Systems engineering; Architectural engineering,,
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3053465,https://dl.acm.org/doi/10.5555/2946645.3053465,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Learning with differential privacy,,WangYu-Xiang; LeiJing; E FienbergStephen,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3053465,10.5555/2946645.3053465,https://openalex.org/W3006688956,https://openalex.org/W3006688956,article,OpenAlex concept filter: Machine learning,Differential privacy; Computer science; Internet privacy; Information privacy; Artificial intelligence; Machine learning; Data science; Data mining,,
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3007095,https://dl.acm.org/doi/10.5555/2946645.3007095,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Large scale visual recognition through adaptation using joint representation and multiple instance learning,,HoffmanJudy; PathakDeepak; TzengEric; LongJonathan; GuadarramaSergio; et al.,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3007095,10.5555/2946645.3007095,https://openalex.org/W3007136210,https://openalex.org/W3007136210,article,OpenAlex concept filter: Machine learning,Computer science; Artificial intelligence; Adaptation (eye); Scale (ratio); Joint (building); Representation (politics); Machine learning; Pattern recognition (psychology); Psychology; Engineering; Law; Politics; Physics; Political science; Architectural engineering; Neuroscience; Quantum mechanics,,
Journal of Machine Learning Research,jmlr_2016,journal_issue_or_year,2016,2016-01-01,year 2016,https://dl.acm.org/doi/10.5555/2946645.3053494,https://dl.acm.org/doi/10.5555/2946645.3053494,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS118988714%2Cfrom_publication_date%3A2015-01-01%2Cto_publication_date%3A2025-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC119857082&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Neyman-Pearson classification under high-dimensional settings,,ZhaoAnqi; FengYang; WangLie; TongXin,source_known_oa;closed;is_oa,https://dl.acm.org/doi/10.5555/2946645.3053494,10.5555/2946645.3053494,https://openalex.org/W3007532985,https://openalex.org/W3007532985,article,OpenAlex concept filter: Machine learning,Pearson product-moment correlation coefficient; Mathematics; Artificial intelligence; Computer science; Statistics; Machine learning; Pattern recognition (psychology),,
