page_type,year,source_url,content_type,result_count,eligible_items_added_total,eligible_items_in_issue
issue_list,2015,https://pubs.rsc.org/en/journals/JournalIssuesForYear,text/html; charset=utf-8,12,,
issue,2015,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,84,79,79
issue,2015,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,87,158,79
issue,2015,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,88,235,77
issue,2015,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,30,259,24
issue,2015,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,94,344,85
issue,2015,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,94,430,86
issue,2015,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,54,477,47
issue,2015,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,79,545,68
issue,2015,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,64,602,57
issue,2015,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,71,666,64
issue,2015,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,94,754,88
issue,2015,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,100,846,92
issue_list,2016,https://pubs.rsc.org/en/journals/JournalIssuesForYear,text/html; charset=utf-8,12,,
issue,2016,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,37,877,31
issue,2016,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,38,908,31
issue,2016,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,42,938,30
issue,2016,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,89,1017,79
issue,2016,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,100,1112,95
issue,2016,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,100,1206,94
issue,2016,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,65,1261,55
issue,2016,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,65,1317,56
issue,2016,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,65,1372,55
issue,2016,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,100,1466,94
issue,2016,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,100,1560,94
issue,2016,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,100,1654,94
issue_list,2017,https://pubs.rsc.org/en/journals/JournalIssuesForYear,text/html; charset=utf-8,12,,
issue,2017,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,73,1719,65
issue,2017,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,74,1783,64
issue,2017,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,74,1847,64
issue,2017,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,100,1941,94
issue,2017,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,72,2003,62
issue,2017,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,67,2059,56
issue,2017,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,66,2114,55
issue,2017,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,100,2207,93
issue,2017,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,100,2297,90
issue,2017,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,100,2389,92
issue,2017,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,100,2481,92
issue,2017,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,100,2574,93
issue_list,2018,https://pubs.rsc.org/en/journals/JournalIssuesForYear,text/html; charset=utf-8,48,,
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2590,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,20,2605,15
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2622,17
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,22,2638,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,22,2655,17
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,20,2671,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2687,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2702,15
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2717,15
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,22,2732,15
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2748,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2764,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,20,2780,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2795,15
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2811,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2827,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2843,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2859,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2874,15
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,22,2890,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,20,2905,15
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,21,2921,16
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,26,2943,22
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,27,2965,22
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,27,2987,22
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,27,3008,21
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,31,3033,25
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,27,3055,22
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,25,3074,19
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,25,3093,19
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,25,3111,18
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,23,3128,17
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,20,3143,15
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,37,3172,29
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,28,3194,22
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,23,3211,17
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,25,3230,19
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,30,3255,25
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,29,3279,24
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,35,3308,29
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,40,3341,33
issue,2018,https://pubs.rsc.org/en/journals/issues,text/html; charset=utf-8,42,3374,33
