source,page_index,archive_url,status_code,content_type,n_results,request_time
Journal of Cosmology and Astroparticle Physics,37,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTUxOTE2ODAwMDAwLCA5OC4wLCA3LCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzI5NTAwMDg5MDgnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:25.562495+00:00
Journal of Cosmology and Astroparticle Physics,38,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTYxNjgwMDAwMDAwLCA5OS4wLCAyNywgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cyOTMyMzkzMDU1J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:27.237014+00:00
Journal of Cosmology and Astroparticle Physics,39,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTcxMDExMjAwMDAwLCAxMDAuMCwgMTQyLCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzI5NTAyNzExODcnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:29.019843+00:00
Journal of Cosmology and Astroparticle Physics,40,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTc4NDQxNjAwMDAwLCA5OS4wLCAzMywgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cyOTgxNzQ4NTY0J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:30.855674+00:00
Journal of Cosmology and Astroparticle Physics,41,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTg4NTUwNDAwMDAwLCAxMDAuMCwgNzksICdodHRwczovL29wZW5hbGV4Lm9yZy9XMzAyMTIxNTQwMSddIg%3D%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:32.490074+00:00
Journal of Cosmology and Astroparticle Physics,42,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTk3MDE3NjAwMDAwLCAxMDAuMCwgMTU0LCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzMwMjg5MjY1MjYnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:34.210238+00:00
Journal of Cosmology and Astroparticle Physics,43,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjA2MDg5NjAwMDAwLCA5OS4wLCAyMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cyOTYyNzk4NTk0J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:36.013203+00:00
Journal of Cosmology and Astroparticle Physics,44,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjE0MDM4NDAwMDAwLCA5OC4wLCAxMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMDQ3NTQ1MjA2J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:37.867554+00:00
Journal of Cosmology and Astroparticle Physics,45,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjE5ODI3MjAwMDAwLCAxMDAuMCwgNDgsICdodHRwczovL29wZW5hbGV4Lm9yZy9XMzEwOTM3NjI3NSddIg%3D%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:39.419442+00:00
Journal of Cosmology and Astroparticle Physics,46,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjI3Nzc2MDAwMDAwLCA5OS4wLCAzOSwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMTMyMTk4MTMzJ10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:41.006006+00:00
Journal of Cosmology and Astroparticle Physics,47,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjM1NzI0ODAwMDAwLCA5OC4wLCAyLCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzMxNjYyNzQ0MjYnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:42.636989+00:00
Journal of Cosmology and Astroparticle Physics,48,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjQ2MDkyODAwMDAwLCAxMDAuMCwgODQsICdodHRwczovL29wZW5hbGV4Lm9yZy9XMzIwMjA4NTY5MyddIg%3D%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:44.647410+00:00
Journal of Cosmology and Astroparticle Physics,49,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjU0MDQxNjAwMDAwLCAnLUluZmluaXR5JywgMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1c0MjIxMTQ1NjM3J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:46.365967+00:00
Journal of Cosmology and Astroparticle Physics,50,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjYxOTkwNDAwMDAwLCAnLUluZmluaXR5JywgMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1c0MjIxMTU5MDgxJ10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:48.097985+00:00
Journal of Cosmology and Astroparticle Physics,51,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjY5ODUyODAwMDAwLCA5OC4wLCA1LCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzQzMTIyMjY3ODQnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:49.743400+00:00
Journal of Cosmology and Astroparticle Physics,52,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjgwMzA3MjAwMDAwLCA5OS4wLCAyNiwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1c0MzY0MzYxMDk5J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:51.478682+00:00
Journal of Cosmology and Astroparticle Physics,53,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjg4MTY5NjAwMDAwLCA5OS4wLCAyMSwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1c0MzgzMjIzMTc2J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:53.138234+00:00
Journal of Cosmology and Astroparticle Physics,54,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjk2MTE4NDAwMDAwLCAxMDAuMCwgMjYsICdodHRwczovL29wZW5hbGV4Lm9yZy9XNDM4NzkxMDc4MCddIg%3D%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:54.764687+00:00
Journal of Cosmology and Astroparticle Physics,55,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNzAxMzg4ODAwMDAwLCA5Ny4wLCA0LCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzQzODk2MTQwOTcnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:56.366529+00:00
Journal of Cosmology and Astroparticle Physics,56,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNzA5MjUxMjAwMDAwLCA5Ni4wLCAyLCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzQzOTMyODIzMDMnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:57.976649+00:00
Journal of Cosmology and Astroparticle Physics,57,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNzE0NTIxNjAwMDAwLCA5Ny4wLCAzLCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzQzOTgxNDc1NDEnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:52:59.725463+00:00
Journal of Cosmology and Astroparticle Physics,58,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNzE5NzkyMDAwMDAwLCAnLUluZmluaXR5JywgMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1c0NDAxMTE5MTg4J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:53:01.324646+00:00
Journal of Cosmology and Astroparticle Physics,59,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNzI3NzQwODAwMDAwLCA5OS4wLCA0LCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzQ0MDMwOTk2MjcnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:53:03.045158+00:00
Journal of Cosmology and Astroparticle Physics,60,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNzM1Njg5NjAwMDAwLCAxMDAuMCwgMTcsICdodHRwczovL29wZW5hbGV4Lm9yZy9XNDQwNjk4NjM1MiddIg%3D%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:53:04.747455+00:00
Journal of Cosmology and Astroparticle Physics,61,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNzM4MzY4MDAwMDAwLCA5NS4wLCAxLCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzQ0MDc0MDc4MjAnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:53:06.408968+00:00
Journal of Cosmology and Astroparticle Physics,62,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNzQ2MDU3NjAwMDAwLCA5OS4wLCA4LCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzQ0MDUyNTQ5NzAnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:53:08.273787+00:00
Journal of Cosmology and Astroparticle Physics,63,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNzUxMzI4MDAwMDAwLCA5OC4wLCAxLCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzQ0MTIwMTg2NzInXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:53:10.002857+00:00
Journal of Cosmology and Astroparticle Physics,64,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNzU2Njg0ODAwMDAwLCAnLUluZmluaXR5JywgMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1c0NDE0MTIzMjkxJ10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:53:11.842660+00:00
Journal of Cosmology and Astroparticle Physics,65,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS120662888%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNzYxOTU1MjAwMDAwLCAnLUluZmluaXR5JywgMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1c0NDE2MTQ3NDUwJ10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,67,2026-06-20T18:53:13.200594+00:00
