source,unit_id,unit_type,year,unit_date,unit_label,unit_url,n_items_total
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i01,journal_issue,2021,2021-01-01,"vol. 2021, issue 01",https://doi.org/10.1088/1475-7516/2021/01/034,73
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i02,journal_issue,2021,2021-02-01,"vol. 2021, issue 02",https://doi.org/10.1088/1475-7516/2021/02/001,50
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i03,journal_issue,2021,2021-03-01,"vol. 2021, issue 03",https://doi.org/10.1088/1475-7516/2021/03/053,106
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i04,journal_issue,2021,2021-04-01,"vol. 2021, issue 04",https://doi.org/10.1088/1475-7516/2021/04/073,82
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i05,journal_issue,2021,2021-05-01,"vol. 2021, issue 05",https://doi.org/10.1088/1475-7516/2021/05/057,77
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i06,journal_issue,2021,2021-06-01,"vol. 2021, issue 06",https://doi.org/10.1088/1475-7516/2021/06/034,55
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i07,journal_issue,2021,2021-07-01,"vol. 2021, issue 07",https://doi.org/10.1088/1475-7516/2021/07/036,57
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i08,journal_issue,2021,2021-08-01,"vol. 2021, issue 08",https://doi.org/10.1088/1475-7516/2021/08/030,68
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i09,journal_issue,2021,2021-09-01,"vol. 2021, issue 09",https://doi.org/10.1088/1475-7516/2021/09/028,45
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i1,journal_issue,2021,2021-01-01,"vol. 2021, issue 1",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=202102225843868327,2
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i10,journal_issue,2021,2021-10-01,"vol. 2021, issue 10",https://doi.org/10.1088/1475-7516/2021/10/043,87
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i11,journal_issue,2021,2021-11-01,"vol. 2021, issue 11",https://doi.org/10.1088/1475-7516/2021/11/e01,63
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i12,journal_issue,2021,2021-12-01,"vol. 2021, issue 12",https://doi.org/10.1088/1475-7516/2021/12/028,54
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i2,journal_issue,2021,2021-01-01,"vol. 2021, issue 2",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=202102213289390940,1
Journal of Cosmology and Astroparticle Physics,jcap_2021_v2021_i7,journal_issue,2021,2021-01-01,"vol. 2021, issue 7",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=202102210604655756,1
Journal of Cosmology and Astroparticle Physics,jcap_2022_v2022_i01,journal_issue,2022,2022-01-01,"vol. 2022, issue 01",https://doi.org/10.1088/1475-7516/2022/01/009,62
Journal of Cosmology and Astroparticle Physics,jcap_2022_v2022_i02,journal_issue,2022,2022-02-01,"vol. 2022, issue 02",https://doi.org/10.1088/1475-7516/2022/02/008,40
Journal of Cosmology and Astroparticle Physics,jcap_2022_v2022_i03,journal_issue,2022,2022-03-01,"vol. 2022, issue 03",https://doi.org/10.1088/1475-7516/2022/03/030,66
Journal of Cosmology and Astroparticle Physics,jcap_2022_v2022_i04,journal_issue,2022,2022-04-01,"vol. 2022, issue 04",https://doi.org/10.1088/1475-7516/2022/04/004,60
Journal of Cosmology and Astroparticle Physics,jcap_2022_v2022_i05,journal_issue,2022,2022-05-01,"vol. 2022, issue 05",https://doi.org/10.1088/1475-7516/2022/05/027,47
Journal of Cosmology and Astroparticle Physics,jcap_2022_v2022_i06,journal_issue,2022,2022-06-01,"vol. 2022, issue 06",https://doi.org/10.1088/1475-7516/2022/06/007,34
Journal of Cosmology and Astroparticle Physics,jcap_2022_v2022_i07,journal_issue,2022,2022-07-01,"vol. 2022, issue 07",https://doi.org/10.1088/1475-7516/2022/07/041,46
Journal of Cosmology and Astroparticle Physics,jcap_2022_v2022_i08,journal_issue,2022,2022-08-01,"vol. 2022, issue 08",https://doi.org/10.1088/1475-7516/2022/08/056,83
Journal of Cosmology and Astroparticle Physics,jcap_2022_v2022_i09,journal_issue,2022,2022-09-01,"vol. 2022, issue 09",https://doi.org/10.1088/1475-7516/2022/09/035,82
Journal of Cosmology and Astroparticle Physics,jcap_2022_v2022_i10,journal_issue,2022,2022-10-01,"vol. 2022, issue 10",https://doi.org/10.1088/1475-7516/2022/10/046,100
Journal of Cosmology and Astroparticle Physics,jcap_2022_v2022_i11,journal_issue,2022,2022-11-01,"vol. 2022, issue 11",https://doi.org/10.1088/1475-7516/2022/11/009,60
Journal of Cosmology and Astroparticle Physics,jcap_2022_v2022_i12,journal_issue,2022,2022-12-01,"vol. 2022, issue 12",https://doi.org/10.1088/1475-7516/2022/12/034,34
Journal of Cosmology and Astroparticle Physics,jcap_2023_v2023_i01,journal_issue,2023,2023-01-01,"vol. 2023, issue 01",https://doi.org/10.1088/1475-7516/2023/01/028,47
Journal of Cosmology and Astroparticle Physics,jcap_2023_v2023_i02,journal_issue,2023,2023-02-01,"vol. 2023, issue 02",https://doi.org/10.1088/1475-7516/2023/02/001,64
Journal of Cosmology and Astroparticle Physics,jcap_2023_v2023_i03,journal_issue,2023,2023-03-01,"vol. 2023, issue 03",https://doi.org/10.1088/1475-7516/2023/03/013,61
Journal of Cosmology and Astroparticle Physics,jcap_2023_v2023_i04,journal_issue,2023,2023-04-01,"vol. 2023, issue 04",https://doi.org/10.1088/1475-7516/2023/04/011,73
Journal of Cosmology and Astroparticle Physics,jcap_2023_v2023_i05,journal_issue,2023,2023-05-01,"vol. 2023, issue 05",https://doi.org/10.1088/1475-7516/2023/05/043,61
Journal of Cosmology and Astroparticle Physics,jcap_2023_v2023_i06,journal_issue,2023,2023-06-01,"vol. 2023, issue 06",https://doi.org/10.1088/1475-7516/2023/06/023,63
Journal of Cosmology and Astroparticle Physics,jcap_2023_v2023_i07,journal_issue,2023,2023-07-01,"vol. 2023, issue 07",https://doi.org/10.1088/1475-7516/2023/07/068,71
Journal of Cosmology and Astroparticle Physics,jcap_2023_v2023_i08,journal_issue,2023,2023-08-01,"vol. 2023, issue 08",https://doi.org/10.1088/1475-7516/2023/08/078,83
Journal of Cosmology and Astroparticle Physics,jcap_2023_v2023_i09,journal_issue,2023,2023-09-01,"vol. 2023, issue 09",https://doi.org/10.1088/1475-7516/2023/09/016,50
Journal of Cosmology and Astroparticle Physics,jcap_2023_v2023_i10,journal_issue,2023,2023-10-01,"vol. 2023, issue 10",https://doi.org/10.1088/1475-7516/2023/10/041,76
Journal of Cosmology and Astroparticle Physics,jcap_2023_v2023_i11,journal_issue,2023,2023-11-01,"vol. 2023, issue 11",https://doi.org/10.1088/1475-7516/2023/11/071,105
Journal of Cosmology and Astroparticle Physics,jcap_2023_v2023_i12,journal_issue,2023,2023-12-01,"vol. 2023, issue 12",https://doi.org/10.1088/1475-7516/2023/12/046,48
Journal of Cosmology and Astroparticle Physics,jcap_2024_v2024_i01,journal_issue,2024,2024-01-01,"vol. 2024, issue 01",https://doi.org/10.1088/1475-7516/2024/01/035,71
Journal of Cosmology and Astroparticle Physics,jcap_2024_v2024_i02,journal_issue,2024,2024-02-01,"vol. 2024, issue 02",https://doi.org/10.1088/1475-7516/2024/02/021,56
Journal of Cosmology and Astroparticle Physics,jcap_2024_v2024_i03,journal_issue,2024,2024-03-01,"vol. 2024, issue 03",https://doi.org/10.1088/1475-7516/2024/03/050,64
Journal of Cosmology and Astroparticle Physics,jcap_2024_v2024_i04,journal_issue,2024,2024-04-01,"vol. 2024, issue 04",https://doi.org/10.1088/1475-7516/2024/04/059,92
Journal of Cosmology and Astroparticle Physics,jcap_2024_v2024_i05,journal_issue,2024,2024-05-01,"vol. 2024, issue 05",https://doi.org/10.1088/1475-7516/2024/05/059,133
Journal of Cosmology and Astroparticle Physics,jcap_2024_v2024_i06,journal_issue,2024,2024-06-01,"vol. 2024, issue 06",https://doi.org/10.1088/1475-7516/2024/06/006,78
Journal of Cosmology and Astroparticle Physics,jcap_2024_v2024_i07,journal_issue,2024,2024-07-01,"vol. 2024, issue 07",https://doi.org/10.1088/1475-7516/2024/07/072,95
Journal of Cosmology and Astroparticle Physics,jcap_2024_v2024_i08,journal_issue,2024,2024-08-01,"vol. 2024, issue 08",https://doi.org/10.1088/1475-7516/2024/08/054,65
Journal of Cosmology and Astroparticle Physics,jcap_2024_v2024_i09,journal_issue,2024,2024-09-01,"vol. 2024, issue 09",https://doi.org/10.1088/1475-7516/2024/09/073,77
Journal of Cosmology and Astroparticle Physics,jcap_2024_v2024_i10,journal_issue,2024,2024-10-01,"vol. 2024, issue 10",https://doi.org/10.1088/1475-7516/2024/10/048,108
Journal of Cosmology and Astroparticle Physics,jcap_2024_v2024_i11,journal_issue,2024,2024-11-01,"vol. 2024, issue 11",https://doi.org/10.1088/1475-7516/2024/11/025,68
Journal of Cosmology and Astroparticle Physics,jcap_2024_v2024_i12,journal_issue,2024,2024-12-01,"vol. 2024, issue 12",https://doi.org/10.1088/1475-7516/2024/12/007,58
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2025_i01,journal_issue,2025,2025-01-01,"vol. 2025, issue 01",https://doi.org/10.1088/1475-7516/2025/01/124,155
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2025_i02,journal_issue,2025,2025-02-01,"vol. 2025, issue 02",https://doi.org/10.1088/1475-7516/2025/02/021,78
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2025_i03,journal_issue,2025,2025-03-01,"vol. 2025, issue 03",https://doi.org/10.1088/1475-7516/2025/03/021,74
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2025_i04,journal_issue,2025,2025-04-01,"vol. 2025, issue 04",https://doi.org/10.1088/1475-7516/2025/04/012,91
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2025_i05,journal_issue,2025,2025-05-01,"vol. 2025, issue 05",https://doi.org/10.1088/1475-7516/2025/05/034,103
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2025_i06,journal_issue,2025,2025-06-01,"vol. 2025, issue 06",https://doi.org/10.1088/1475-7516/2025/06/029,64
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2025_i07,journal_issue,2025,2025-07-01,"vol. 2025, issue 07",https://doi.org/10.1088/1475-7516/2025/07/028,92
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2025_i08,journal_issue,2025,2025-08-01,"vol. 2025, issue 08",https://doi.org/10.1088/1475-7516/2025/08/025,98
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2025_i09,journal_issue,2025,2025-09-01,"vol. 2025, issue 09",https://doi.org/10.1088/1475-7516/2025/09/008,78
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2025_i10,journal_issue,2025,2025-10-01,"vol. 2025, issue 10",https://doi.org/10.1088/1475-7516/2025/10/010,111
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2025_i11,journal_issue,2025,2025-11-01,"vol. 2025, issue 11",https://doi.org/10.1088/1475-7516/2025/11/062,88
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2025_i12,journal_issue,2025,2025-12-01,"vol. 2025, issue 12",https://doi.org/10.1088/1475-7516/2025/12/049,57
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2026_i02,journal_issue,2025,2025-08-28,"vol. 2026, issue 02",https://doi.org/10.1088/1475-7516/2026/02/040,1
Journal of Cosmology and Astroparticle Physics,jcap_2025_v2026_i06,journal_issue,2025,2025-11-26,"vol. 2026, issue 06",https://doi.org/10.1088/1475-7516/2026/06/051,1
