source,unit_id,unit_type,year,unit_date,unit_label,unit_url,n_items_total
The European Physical Journal C,epj_c_1990_v48_i4,journal_issue,1990,1990-12-01,"vol. 48, issue 4",https://doi.org/10.1007/bf01614703,20
The European Physical Journal C,epj_c_1991_v49_i1,journal_issue,1991,1991-03-01,"vol. 49, issue 1",https://doi.org/10.1007/bf01570798,16
The European Physical Journal C,epj_c_1991_v49_i2,journal_issue,1991,1991-06-01,"vol. 49, issue 2",https://doi.org/10.1007/bf01555493,19
The European Physical Journal C,epj_c_1991_v49_i3,journal_issue,1991,1991-09-01,"vol. 49, issue 3",https://doi.org/10.1007/bf01549692,23
The European Physical Journal C,epj_c_1991_v49_i4,journal_issue,1991,1991-12-01,"vol. 49, issue 4",https://doi.org/10.1007/bf01483577,18
The European Physical Journal C,epj_c_1991_v50_i1,journal_issue,1991,1991-03-01,"vol. 50, issue 1",https://doi.org/10.1007/bf01558568,23
The European Physical Journal C,epj_c_1991_v50_i2,journal_issue,1991,1991-06-01,"vol. 50, issue 2",https://doi.org/10.1007/bf01474075,18
The European Physical Journal C,epj_c_1991_v50_i3,journal_issue,1991,1991-09-01,"vol. 50, issue 3",https://doi.org/10.1007/bf01551452,15
The European Physical Journal C,epj_c_1991_v50_i4,journal_issue,1991,1991-06-01,"vol. 50, issue 4",https://doi.org/10.1007/bf02125693,1
The European Physical Journal C,epj_c_1991_v51_i1,journal_issue,1991,1991-03-01,"vol. 51, issue 1",https://doi.org/10.1007/bf01579571,18
The European Physical Journal C,epj_c_1991_v51_i2,journal_issue,1991,1991-06-01,"vol. 51, issue 2",https://doi.org/10.1007/bf01475799,18
The European Physical Journal C,epj_c_1991_v51_i3,journal_issue,1991,1991-09-01,"vol. 51, issue 3",https://doi.org/10.1007/bf01548574,25
The European Physical Journal C,epj_c_1991_v51_i4,journal_issue,1991,1991-12-01,"vol. 51, issue 4",https://doi.org/10.1007/bf01565598,23
The European Physical Journal C,epj_c_1991_v52_i1,journal_issue,1991,1991-03-01,"vol. 52, issue 1",https://doi.org/10.1007/bf01412333,19
The European Physical Journal C,epj_c_1991_v52_i2,journal_issue,1991,1991-06-01,"vol. 52, issue 2",https://doi.org/10.1007/bf01560453,18
The European Physical Journal C,epj_c_1991_v52_i3,journal_issue,1991,1991-09-01,"vol. 52, issue 3",https://doi.org/10.1007/bf01559431,22
The European Physical Journal C,epj_c_1991_v52_i4,journal_issue,1991,1991-12-01,"vol. 52, issue 4",https://doi.org/10.1007/bf01562334,23
The European Physical Journal C,epj_c_1992_v53_i1,journal_issue,1992,1992-03-01,"vol. 53, issue 1",https://doi.org/10.1007/bf01483880,20
The European Physical Journal C,epj_c_1992_v53_i2,journal_issue,1992,1992-06-01,"vol. 53, issue 2",https://doi.org/10.1007/bf01597573,22
The European Physical Journal C,epj_c_1992_v53_i3,journal_issue,1992,1992-09-01,"vol. 53, issue 3",https://doi.org/10.1007/bf01625902,25
The European Physical Journal C,epj_c_1992_v53_i4,journal_issue,1992,1992-12-01,"vol. 53, issue 4",https://doi.org/10.1007/bf01559743,19
The European Physical Journal C,epj_c_1992_v54_i1,journal_issue,1992,1992-03-01,"vol. 54, issue 1",https://doi.org/10.1007/bf01881715,19
The European Physical Journal C,epj_c_1992_v54_i2,journal_issue,1992,1992-06-01,"vol. 54, issue 2",https://doi.org/10.1007/bf01566663,21
The European Physical Journal C,epj_c_1992_v54_i3,journal_issue,1992,1992-09-01,"vol. 54, issue 3",https://doi.org/10.1007/bf01559471,24
The European Physical Journal C,epj_c_1992_v54_i4,journal_issue,1992,1992-12-01,"vol. 54, issue 4",https://doi.org/10.1007/bf01559486,24
The European Physical Journal C,epj_c_1992_v55_i1,journal_issue,1992,1992-03-01,"vol. 55, issue 1",https://doi.org/10.1007/bf01558292,19
The European Physical Journal C,epj_c_1992_v55_i2,journal_issue,1992,1992-06-01,"vol. 55, issue 2",https://doi.org/10.1007/bf01482590,19
The European Physical Journal C,epj_c_1992_v55_i3,journal_issue,1992,1992-09-01,"vol. 55, issue 3",https://doi.org/10.1007/bf01565099,25
The European Physical Journal C,epj_c_1992_v55_i4,journal_issue,1992,1992-12-01,"vol. 55, issue 4",https://doi.org/10.1007/bf01561305,19
The European Physical Journal C,epj_c_1992_v56_i1,journal_issue,1992,1992-03-01,"vol. 56, issue 1",https://doi.org/10.1007/bf01589716,21
The European Physical Journal C,epj_c_1992_v56_i2,journal_issue,1992,1992-06-01,"vol. 56, issue 2",https://doi.org/10.1007/bf01555523,22
The European Physical Journal C,epj_c_1992_v56_i3,journal_issue,1992,1992-09-01,"vol. 56, issue 3",https://doi.org/10.1007/bf01565945,22
The European Physical Journal C,epj_c_1992_v56_i4,journal_issue,1992,1992-12-01,"vol. 56, issue 4",https://doi.org/10.1007/bf01474741,26
The European Physical Journal C,epj_c_1992_v56_is1,journal_issue,1992,1992-03-01,"vol. 56, issue S1",https://doi.org/10.1007/bf02426801,50
The European Physical Journal C,epj_c_1993_v57_i1,journal_issue,1993,1993-03-01,"vol. 57, issue 1",https://doi.org/10.1007/bf01555742,18
The European Physical Journal C,epj_c_1993_v57_i2,journal_issue,1993,1993-06-01,"vol. 57, issue 2",https://doi.org/10.1007/bf01565058,21
The European Physical Journal C,epj_c_1993_v57_i3,journal_issue,1993,1993-09-01,"vol. 57, issue 3",https://doi.org/10.1007/bf01474343,20
The European Physical Journal C,epj_c_1993_v57_i4,journal_issue,1993,1993-12-01,"vol. 57, issue 4",https://doi.org/10.1007/bf01561477,18
The European Physical Journal C,epj_c_1993_v58,journal_volume_or_batch,1993,1993-01-01,vol. 58,https://works.bepress.com/john_donoghue/106/,1
The European Physical Journal C,epj_c_1993_v58_i1,journal_issue,1993,1993-03-01,"vol. 58, issue 1",https://doi.org/10.1007/bf01554080,15
The European Physical Journal C,epj_c_1993_v58_i2,journal_issue,1993,1993-06-01,"vol. 58, issue 2",https://doi.org/10.1007/bf01560355,21
The European Physical Journal C,epj_c_1993_v58_i3,journal_issue,1993,1993-09-01,"vol. 58, issue 3",https://doi.org/10.1007/bf01557696,20
The European Physical Journal C,epj_c_1993_v58_i4,journal_issue,1993,1993-12-01,"vol. 58, issue 4",https://doi.org/10.1007/bf01553022,16
The European Physical Journal C,epj_c_1993_v59_i1,journal_issue,1993,1993-03-01,"vol. 59, issue 1",https://doi.org/10.1007/bf01555834,20
The European Physical Journal C,epj_c_1993_v59_i2,journal_issue,1993,1993-06-01,"vol. 59, issue 2",https://doi.org/10.1007/bf01566688,21
The European Physical Journal C,epj_c_1993_v59_i3,journal_issue,1993,1993-09-01,"vol. 59, issue 3",https://doi.org/10.1007/bf01498626,18
The European Physical Journal C,epj_c_1993_v59_i4,journal_issue,1993,1993-12-01,"vol. 59, issue 4",https://doi.org/10.1007/bf01562550,17
The European Physical Journal C,epj_c_1993_v60_i1,journal_issue,1993,1993-03-01,"vol. 60, issue 1",https://doi.org/10.1007/bf01650436,22
The European Physical Journal C,epj_c_1993_v60_i2,journal_issue,1993,1993-06-01,"vol. 60, issue 2",https://doi.org/10.1007/bf01474625,23
The European Physical Journal C,epj_c_1993_v60_i3,journal_issue,1993,1993-09-01,"vol. 60, issue 3",https://doi.org/10.1007/bf01560045,19
The European Physical Journal C,epj_c_1993_v60_i4,journal_issue,1993,1993-12-01,"vol. 60, issue 4",https://doi.org/10.1007/bf01558400,22
The European Physical Journal C,epj_c_1994_v61_i1,journal_issue,1994,1994-03-01,"vol. 61, issue 1",https://doi.org/10.1007/bf01641896,19
The European Physical Journal C,epj_c_1994_v61_i2,journal_issue,1994,1994-06-01,"vol. 61, issue 2",https://doi.org/10.1007/bf01413104,20
The European Physical Journal C,epj_c_1994_v61_i3,journal_issue,1994,1994-09-01,"vol. 61, issue 3",https://doi.org/10.1007/bf01413192,18
The European Physical Journal C,epj_c_1994_v61_i4,journal_issue,1994,1994-12-01,"vol. 61, issue 4",https://doi.org/10.1007/bf01552629,18
The European Physical Journal C,epj_c_1994_v62_i1,journal_issue,1994,1994-03-01,"vol. 62, issue 1",https://doi.org/10.1007/bf01559532,19
The European Physical Journal C,epj_c_1994_v62_i2,journal_issue,1994,1994-06-01,"vol. 62, issue 2",https://doi.org/10.1007/bf01560245,14
The European Physical Journal C,epj_c_1994_v62_i3,journal_issue,1994,1994-09-01,"vol. 62, issue 3",https://doi.org/10.1007/bf01555911,20
The European Physical Journal C,epj_c_1994_v62_i4,journal_issue,1994,1994-12-01,"vol. 62, issue 4",https://doi.org/10.1007/bf01574173,15
The European Physical Journal C,epj_c_1994_v63_i1,journal_issue,1994,1994-03-01,"vol. 63, issue 1",https://doi.org/10.1007/bf01577555,20
The European Physical Journal C,epj_c_1994_v63_i2,journal_issue,1994,1994-06-01,"vol. 63, issue 2",https://doi.org/10.1007/bf01411014,20
The European Physical Journal C,epj_c_1994_v63_i3,journal_issue,1994,1994-09-01,"vol. 63, issue 3",https://doi.org/10.1007/bf01580321,17
The European Physical Journal C,epj_c_1994_v63_i4,journal_issue,1994,1994-12-01,"vol. 63, issue 4",https://doi.org/10.1007/bf01557628,19
The European Physical Journal C,epj_c_1994_v64_i1,journal_issue,1994,1994-03-01,"vol. 64, issue 1",https://doi.org/10.1007/bf01557235,18
The European Physical Journal C,epj_c_1994_v64_i2,journal_issue,1994,1994-06-01,"vol. 64, issue 2",https://doi.org/10.1007/bf01557393,21
The European Physical Journal C,epj_c_1994_v64_i3,journal_issue,1994,1994-09-01,"vol. 64, issue 3",https://doi.org/10.1007/bf01560102,20
The European Physical Journal C,epj_c_1994_v64_i4,journal_issue,1994,1994-12-01,"vol. 64, issue 4",https://doi.org/10.1007/bf01957772,13
The European Physical Journal C,epj_c_1995_v65,journal_volume_or_batch,1995,1995-01-01,vol. 65,https://pure.uva.nl/ws/files/2867331/1022_11795y.pdf,1
The European Physical Journal C,epj_c_1995_v65_i1,journal_issue,1995,1995-03-01,"vol. 65, issue 1",https://doi.org/10.1007/bf01571317,19
The European Physical Journal C,epj_c_1995_v65_i2,journal_issue,1995,1995-06-01,"vol. 65, issue 2",https://doi.org/10.1007/bf01571875,21
The European Physical Journal C,epj_c_1995_v65_i3,journal_issue,1995,1995-09-01,"vol. 65, issue 3",https://doi.org/10.1007/bf01556135,18
The European Physical Journal C,epj_c_1995_v65_i4,journal_issue,1995,1995-12-01,"vol. 65, issue 4",https://doi.org/10.1007/bf01578675,14
The European Physical Journal C,epj_c_1995_v66_i1_2,journal_issue,1995,1995-03-01,"vol. 66, issue 1-2",https://doi.org/10.1007/bf01496594,33
The European Physical Journal C,epj_c_1995_v66_i3,journal_issue,1995,1995-09-01,"vol. 66, issue 3",https://doi.org/10.1007/bf01556368,24
The European Physical Journal C,epj_c_1995_v66_i4,journal_issue,1995,1995-12-01,"vol. 66, issue 4",https://doi.org/10.1007/bf01579641,17
The European Physical Journal C,epj_c_1995_v67_i1,journal_issue,1995,1995-03-01,"vol. 67, issue 1",https://doi.org/10.1007/bf01564819,16
The European Physical Journal C,epj_c_1995_v67_i2,journal_issue,1995,1995-06-01,"vol. 67, issue 2",https://doi.org/10.1007/bf01571294,20
The European Physical Journal C,epj_c_1995_v67_i3,journal_issue,1995,1995-09-01,"vol. 67, issue 3",https://doi.org/10.1007/bf01624586,17
The European Physical Journal C,epj_c_1995_v67_i4,journal_issue,1995,1995-12-01,"vol. 67, issue 4",https://doi.org/10.1007/bf01553984,20
The European Physical Journal C,epj_c_1995_v68_i1,journal_issue,1995,1995-03-01,"vol. 68, issue 1",https://doi.org/10.1007/bf01579808,18
The European Physical Journal C,epj_c_1995_v68_i2,journal_issue,1995,1995-06-01,"vol. 68, issue 2",https://doi.org/10.1007/bf01566681,16
The European Physical Journal C,epj_c_1995_v68_i3,journal_issue,1995,1995-09-01,"vol. 68, issue 3",https://doi.org/10.1007/bf01620714,22
The European Physical Journal C,epj_c_1995_v68_i4,journal_issue,1995,1995-12-01,"vol. 68, issue 4",https://doi.org/10.1007/bf01565264,13
The European Physical Journal C,epj_c_1996_v71,journal_volume_or_batch,1996,1996-01-01,vol. 71,https://repository.ubn.ru.nl/bitstream/handle/2066/28705/28705.pdf,2
The European Physical Journal C,epj_c_1996_v72_i1,journal_issue,1996,1996-12-01,"vol. 72, issue 1",https://doi.org/10.1007/bf02909195,58
The European Physical Journal C,epj_c_1997_v400,journal_volume_or_batch,1997,1997-01-01,vol. 400,https://iris.unito.it/handle/2318/2828,1
The European Physical Journal C,epj_c_1997_v75_i3,journal_issue,1997,1997-07-01,"vol. 75, issue 3",https://ir.nctu.edu.tw:443/bitstream/11536/446/1/A1997XP36500018.pdf,1
The European Physical Journal C,epj_c_1997_v76_i3,journal_issue,1997,1997-01-01,"vol. 76, issue 3",http://www.diva-portal.org/smash/record.jsf?pid=diva2:56286,1
The European Physical Journal C,epj_c_1997_v76_i4,journal_issue,1997,1997-01-01,"vol. 76, issue 4",https://dial.uclouvain.be/pr/boreal/object/boreal:123543,1
The European Physical Journal C,epj_c_1998_01_batch,official_article_batch,1998,1998-01-01,article batch 1998-01,http://inspirehep.net/record/483186/references,6
The European Physical Journal C,epj_c_1998_v1_i1,journal_issue,1998,1998-01-01,"vol. 1, issue 1",https://doi.org/10.1007/s100520050063,34
The European Physical Journal C,epj_c_1998_v1_i1_2,journal_issue,1998,1998-03-01,"vol. 1, issue 1-2",https://doi.org/10.1007/bf01245820,35
The European Physical Journal C,epj_c_1998_v1_i3,journal_issue,1998,1998-02-01,"vol. 1, issue 3",https://doi.org/10.1007/s100520050099,28
The European Physical Journal C,epj_c_1998_v2_i1,journal_issue,1998,1998-01-01,"vol. 2, issue 1",https://doi.org/10.1007/s100520050131,19
The European Physical Journal C,epj_c_1998_v2_i2,journal_issue,1998,1998-01-01,"vol. 2, issue 2",https://doi.org/10.1007/s100520050136,23
The European Physical Journal C,epj_c_1998_v2_i3,journal_issue,1998,1998-01-01,"vol. 2, issue 3",https://doi.org/10.1007/s100520050158,28
The European Physical Journal C,epj_c_1998_v2_i4,journal_issue,1998,1998-01-01,"vol. 2, issue 4",https://doi.org/10.1007/s100520050168,37
The European Physical Journal C,epj_c_1998_v3_i1_4,journal_issue,1998,1998-03-01,"vol. 3, issue 1-4",https://doi.org/10.1007/s10052-998-0104-x,1
The European Physical Journal C,epj_c_1998_v4_i1,journal_issue,1998,1998-01-01,"vol. 4, issue 1",https://doi.org/10.1007/s100520050184,31
The European Physical Journal C,epj_c_1998_v4_i2,journal_issue,1998,1998-01-01,"vol. 4, issue 2",https://doi.org/10.1007/s100520050210,39
The European Physical Journal C,epj_c_1998_v4_i3,journal_issue,1998,1998-01-01,"vol. 4, issue 3",https://doi.org/10.1007/s100520050217,26
The European Physical Journal C,epj_c_1998_v4_i4,journal_issue,1998,1998-01-01,"vol. 4, issue 4",https://doi.org/10.1007/s100520050229,30
The European Physical Journal C,epj_c_1998_v5_i1,journal_issue,1998,1998-01-01,"vol. 5, issue 1",https://doi.org/10.1007/s100520050261,36
The European Physical Journal C,epj_c_1998_v5_i2,journal_issue,1998,1998-01-01,"vol. 5, issue 2",https://doi.org/10.1007/s100520050262,44
The European Physical Journal C,epj_c_1998_v5_i3,journal_issue,1998,1998-01-01,"vol. 5, issue 3",https://doi.org/10.1007/s100520050289,35
The European Physical Journal C,epj_c_1998_v5_i4,journal_issue,1998,1998-01-01,"vol. 5, issue 4",https://doi.org/10.1007/s100520050303,34
The European Physical Journal C,epj_c_1999_01_batch,official_article_batch,1999,1999-01-01,article batch 1999-01,http://inspirehep.net/record/504988/files/arXiv:hep-ex_9908007.pdf,4
The European Physical Journal C,epj_c_1999_v10_i1,journal_issue,1999,1999-01-01,"vol. 10, issue 1",https://doi.org/10.1007/s100520050571,28
The European Physical Journal C,epj_c_1999_v10_i2,journal_issue,1999,1999-01-01,"vol. 10, issue 2",https://doi.org/10.1007/s100520050583,34
The European Physical Journal C,epj_c_1999_v10_i3,journal_issue,1999,1999-01-01,"vol. 10, issue 3",https://doi.org/10.1007/s100520050766,31
The European Physical Journal C,epj_c_1999_v10_i4,journal_issue,1999,1999-01-01,"vol. 10, issue 4",https://doi.org/10.1007/s100520050605,22
The European Physical Journal C,epj_c_1999_v11_i1,journal_issue,1999,1999-01-01,"vol. 11, issue 1",https://doi.org/10.1007/s100520050611,31
The European Physical Journal C,epj_c_1999_v11_i2,journal_issue,1999,1999-01-01,"vol. 11, issue 2",https://doi.org/10.1007/s100520050628,33
The European Physical Journal C,epj_c_1999_v11_i3,journal_issue,1999,1999-01-01,"vol. 11, issue 3",https://doi.org/10.1007/s100520050653,28
The European Physical Journal C,epj_c_1999_v11_i4,journal_issue,1999,1999-01-01,"vol. 11, issue 4",https://doi.org/10.1007/s100520050659,28
The European Physical Journal C,epj_c_1999_v6_i1,journal_issue,1999,1999-01-01,"vol. 6, issue 1",https://doi.org/10.1007/pl00021606,33
The European Physical Journal C,epj_c_1999_v6_i2,journal_issue,1999,1999-01-01,"vol. 6, issue 2",https://doi.org/10.1007/s100530050320,34
The European Physical Journal C,epj_c_1999_v6_i3,journal_issue,1999,1999-01-01,"vol. 6, issue 3",https://doi.org/10.1007/s100529800938,34
The European Physical Journal C,epj_c_1999_v6_i4,journal_issue,1999,1999-01-01,"vol. 6, issue 4",https://doi.org/10.1007/s100529800954,28
The European Physical Journal C,epj_c_1999_v7_i1,journal_issue,1999,1999-01-01,"vol. 7, issue 1",https://doi.org/10.1007/s100520050381,41
The European Physical Journal C,epj_c_1999_v7_i2,journal_issue,1999,1999-01-01,"vol. 7, issue 2",https://doi.org/10.1007/s100520050412,34
The European Physical Journal C,epj_c_1999_v7_i3,journal_issue,1999,1999-01-01,"vol. 7, issue 3",https://doi.org/10.1007/s100520050417,31
The European Physical Journal C,epj_c_1999_v7_i4,journal_issue,1999,1999-01-01,"vol. 7, issue 4",https://doi.org/10.1007/s100520050430,23
The European Physical Journal C,epj_c_1999_v8_i1,journal_issue,1999,1999-01-01,"vol. 8, issue 1",https://doi.org/10.1007/s100520050443,36
The European Physical Journal C,epj_c_1999_v8_i2,journal_issue,1999,1999-01-01,"vol. 8, issue 2",https://doi.org/10.1007/s100520050466,26
The European Physical Journal C,epj_c_1999_v8_i3,journal_issue,1999,1999-01-01,"vol. 8, issue 3",https://doi.org/10.1007/s100520050471,40
The European Physical Journal C,epj_c_1999_v8_i4,journal_issue,1999,1999-01-01,"vol. 8, issue 4",https://doi.org/10.1007/s100520050494,34
The European Physical Journal C,epj_c_1999_v9_i1,journal_issue,1999,1999-01-01,"vol. 9, issue 1",https://doi.org/10.1007/s100520050513,31
The European Physical Journal C,epj_c_1999_v9_i2,journal_issue,1999,1999-01-01,"vol. 9, issue 2",https://doi.org/10.1007/s100520050537,34
The European Physical Journal C,epj_c_1999_v9_i3,journal_issue,1999,1999-01-01,"vol. 9, issue 3",https://doi.org/10.1007/s100520050030,20
The European Physical Journal C,epj_c_1999_v9_i4,journal_issue,1999,1999-01-01,"vol. 9, issue 4",https://doi.org/10.1007/s100520050565,25
The European Physical Journal C,epj_c_2000_01_batch,official_article_batch,2000,2000-01-01,article batch 2000-01,http://www.diva-portal.org/smash/record.jsf?pid=diva2:64102,4
The European Physical Journal C,epj_c_2000_v12_i1,journal_issue,2000,2000-01-01,"vol. 12, issue 1",https://doi.org/10.1007/s100529900244,15
The European Physical Journal C,epj_c_2000_v12_i2,journal_issue,2000,2000-01-01,"vol. 12, issue 2",https://doi.org/10.1007/s100529900198,15
The European Physical Journal C,epj_c_2000_v12_i3,journal_issue,2000,2000-02-01,"vol. 12, issue 3",https://doi.org/10.1007/s100529900196,16
The European Physical Journal C,epj_c_2000_v12_i4,journal_issue,2000,2000-01-01,"vol. 12, issue 4",https://doi.org/10.1007/s100520050050,22
The European Physical Journal C,epj_c_2000_v13,journal_volume_or_batch,2000,2000-01-01,vol. 13,https://research.vu.nl/en/publications/predictions-for-single-spin-asymmetries-in-lepton-polarized-proto,1
The European Physical Journal C,epj_c_2000_v13_i1,journal_issue,2000,2000-01-01,"vol. 13, issue 1",https://doi.org/10.1007/s100520050684,28
The European Physical Journal C,epj_c_2000_v13_i2,journal_issue,2000,2000-01-01,"vol. 13, issue 2",https://doi.org/10.1007/s100520050685,35
The European Physical Journal C,epj_c_2000_v13_i3,journal_issue,2000,2000-01-01,"vol. 13, issue 3",https://doi.org/10.1007/s100520050703,30
The European Physical Journal C,epj_c_2000_v13_i4,journal_issue,2000,2000-01-01,"vol. 13, issue 4",https://doi.org/10.1007/s100520050721,28
The European Physical Journal C,epj_c_2000_v14_i1,journal_issue,2000,2000-01-01,"vol. 14, issue 1",https://doi.org/10.1007/s100520050740,28
The European Physical Journal C,epj_c_2000_v14_i2,journal_issue,2000,2000-01-01,"vol. 14, issue 2",https://doi.org/10.1007/s100520050748,30
The European Physical Journal C,epj_c_2000_v14_i3,journal_issue,2000,2000-06-01,"vol. 14, issue 3",https://doi.org/10.1007/s100520000353,15
The European Physical Journal C,epj_c_2000_v14_i4,journal_issue,2000,2000-06-01,"vol. 14, issue 4",https://doi.org/10.1007/s100520000354,10
The European Physical Journal C,epj_c_2000_v15,journal_volume_or_batch,2000,2000-01-01,vol. 15,http://cds.cern.ch/record/788143,2
The European Physical Journal C,epj_c_2000_v15_i1_4,journal_issue,2000,2000-01-01,"vol. 15, issue 1-4",https://doi.org/10.1007/bf02683442,92
The European Physical Journal C,epj_c_2000_v16_i1,journal_issue,2000,2000-08-01,"vol. 16, issue 1",https://doi.org/10.1007/s100520050012,15
The European Physical Journal C,epj_c_2000_v16_i2,journal_issue,2000,2000-08-01,"vol. 16, issue 2",https://doi.org/10.1007/s100520050024,15
The European Physical Journal C,epj_c_2000_v16_i3,journal_issue,2000,2000-03-14,"vol. 16, issue 3",http://www.osti.gov/scitech/biblio/820819-interferometry-results-from-central-pb-pb-collisions-gev-nucleon,18
The European Physical Journal C,epj_c_2000_v16_i4,journal_issue,2000,2000-09-01,"vol. 16, issue 4",https://doi.org/10.1007/s100520000421,13
The European Physical Journal C,epj_c_2000_v17_i1,journal_issue,2000,2000-10-01,"vol. 17, issue 1",https://doi.org/10.1007/s100520000460,15
The European Physical Journal C,epj_c_2000_v17_i2,journal_issue,2000,2000-10-01,"vol. 17, issue 2",https://doi.org/10.1007/s100520000477,16
The European Physical Journal C,epj_c_2000_v17_i3,journal_issue,2000,2000-11-01,"vol. 17, issue 3",https://doi.org/10.1007/s100520000487,20
The European Physical Journal C,epj_c_2000_v17_i4,journal_issue,2000,2000-12-01,"vol. 17, issue 4",https://doi.org/10.1007/s100520000499,11
The European Physical Journal C,epj_c_2000_v18_i1,journal_issue,2000,2000-12-01,"vol. 18, issue 1",https://doi.org/10.1007/s100520000494,16
The European Physical Journal C,epj_c_2000_v18_i2,journal_issue,2000,2000-12-01,"vol. 18, issue 2",https://doi.org/10.1007/s100520000540,18
The European Physical Journal C,epj_c_2000_v23_i3,journal_issue,2000,2000-01-01,"vol. 23, issue 3",https://inis.iaea.org/Search/search.aspx?orig_q=RN:32000480,1
The European Physical Journal C,epj_c_2001_01_batch,official_article_batch,2001,2001-01-01,article batch 2001-01,https://www.academia.edu/7145801/Precision_neutral_current_asymmetry_parameter_measurements_from_the_Tau_polarization_at_LEP,1
The European Physical Journal C,epj_c_2001_v18_i3,journal_issue,2001,2001-01-01,"vol. 18, issue 3",https://doi.org/10.1007/s100520100551,20
The European Physical Journal C,epj_c_2001_v18_i4,journal_issue,2001,2001-01-01,"vol. 18, issue 4",https://doi.org/10.1007/s100520100573,17
The European Physical Journal C,epj_c_2001_v19_i1,journal_issue,2001,2001-02-01,"vol. 19, issue 1",https://doi.org/10.1007/s100520100579,16
The European Physical Journal C,epj_c_2001_v19_i2,journal_issue,2001,2001-02-01,"vol. 19, issue 2",https://doi.org/10.1007/s100520100607,17
The European Physical Journal C,epj_c_2001_v19_i3,journal_issue,2001,2001-03-01,"vol. 19, issue 3",https://doi.org/10.1007/s100520100635,19
The European Physical Journal C,epj_c_2001_v19_i4,journal_issue,2001,2001-03-01,"vol. 19, issue 4",https://doi.org/10.1007/s100520100627,11
The European Physical Journal C,epj_c_2001_v20_i1,journal_issue,2001,2001-04-01,"vol. 20, issue 1",https://doi.org/10.1007/s100520100628,15
The European Physical Journal C,epj_c_2001_v20_i2,journal_issue,2001,2001-04-01,"vol. 20, issue 2",https://doi.org/10.1007/s100520100661,21
The European Physical Journal C,epj_c_2001_v20_i3,journal_issue,2001,2001-05-01,"vol. 20, issue 3",https://doi.org/10.1007/s100520100697,17
The European Physical Journal C,epj_c_2001_v20_i4,journal_issue,2001,2001-05-01,"vol. 20, issue 4",https://doi.org/10.1007/s100520100664,13
The European Physical Journal C,epj_c_2001_v21_i1,journal_issue,2001,2001-06-01,"vol. 21, issue 1",https://doi.org/10.1007/s100520100720,18
The European Physical Journal C,epj_c_2001_v21_i2,journal_issue,2001,2001-06-01,"vol. 21, issue 2",https://doi.org/10.1007/s100520100729,17
The European Physical Journal C,epj_c_2001_v21_i3,journal_issue,2001,2001-07-01,"vol. 21, issue 3",https://doi.org/10.1007/s100520100749,18
The European Physical Journal C,epj_c_2001_v21_i4,journal_issue,2001,2001-07-01,"vol. 21, issue 4",https://doi.org/10.1007/s100520100755,15
The European Physical Journal C,epj_c_2001_v22_i1,journal_issue,2001,2001-09-01,"vol. 22, issue 1",https://doi.org/10.1007/s100520100784,19
The European Physical Journal C,epj_c_2001_v22_i2,journal_issue,2001,2001-11-01,"vol. 22, issue 2",https://doi.org/10.1007/s100520100799,18
The European Physical Journal C,epj_c_2001_v22_i3,journal_issue,2001,2001-12-01,"vol. 22, issue 3",https://doi.org/10.1007/s100520100808,17
The European Physical Journal C,epj_c_2002_01_batch,official_article_batch,2002,2002-01-01,article batch 2002-01,https://www.academia.edu/9116524/Search_for_gauge_mediated_SUSY_breaking_topologies_in_ee_collisions_at_centre_of_mass_energies_up_to_209_GeV,1
The European Physical Journal C,epj_c_2002_v22_i4,journal_issue,2002,2002-01-01,"vol. 22, issue 4",https://doi.org/10.1007/s100520100839,17
The European Physical Journal C,epj_c_2002_v23_i1,journal_issue,2002,2002-03-01,"vol. 23, issue 1",https://doi.org/10.1007/s100520100842,18
The European Physical Journal C,epj_c_2002_v23_i2,journal_issue,2002,2002-03-01,"vol. 23, issue 2",https://doi.org/10.1007/s100520100873,18
The European Physical Journal C,epj_c_2002_v23_i3,journal_issue,2002,2002-03-01,"vol. 23, issue 3",https://doi.org/10.1007/s100520100881,16
The European Physical Journal C,epj_c_2002_v23_i4,journal_issue,2002,2002-03-15,"vol. 23, issue 4",https://doi.org/10.1007/s100520200898,14
The European Physical Journal C,epj_c_2002_v24_i1,journal_issue,2002,2002-04-05,"vol. 24, issue 1",https://doi.org/10.1007/s100520200909,17
The European Physical Journal C,epj_c_2002_v24_i2,journal_issue,2002,2002-06-01,"vol. 24, issue 2",https://doi.org/10.1007/s100520200942,15
The European Physical Journal C,epj_c_2002_v24_i3,journal_issue,2002,2002-04-01,"vol. 24, issue 3",http://inis.iaea.org/Search/search.aspx?orig_q=RN:33034511,17
The European Physical Journal C,epj_c_2002_v24_i4,journal_issue,2002,2002-08-01,"vol. 24, issue 4",https://doi.org/10.1007/s10052-002-0976-0,18
The European Physical Journal C,epj_c_2002_v25_i1,journal_issue,2002,2002-09-01,"vol. 25, issue 1",https://doi.org/10.1007/s10052-002-0949-3,14
The European Physical Journal C,epj_c_2002_v25_i2,journal_issue,2002,2002-09-01,"vol. 25, issue 2",https://doi.org/10.1007/s10052-002-1016-9,18
The European Physical Journal C,epj_c_2002_v25_i3,journal_issue,2002,2002-09-20,"vol. 25, issue 3",https://doi.org/10.1007/s10052-002-1020-0,17
