source,unit_id,unit_type,year,volume,issue,n_eligible_items,unit_url
Nature Neuroscience,nature_neuroscience_v10_i12,journal_issue,2007,10,12,1,
Nature Neuroscience,nature_neuroscience_v10_i4,journal_issue,2007,10,4,1,
Nature Neuroscience,nature_neuroscience_v11_i1,journal_issue,2007,11,1,1,
Nature Neuroscience,nature_neuroscience_v11_i11,journal_issue,2008,11,11,3,
Nature Neuroscience,nature_neuroscience_v11_i12,journal_issue,2008,11,12,1,
Nature Neuroscience,nature_neuroscience_v11_i3,journal_issue,2008,11,3,1,
Nature Neuroscience,nature_neuroscience_v11_i5,journal_issue,2008,11,5,1,
Nature Neuroscience,nature_neuroscience_v11_i7,journal_issue,2008,11,7,1,
Nature Neuroscience,nature_neuroscience_v11_i8,journal_issue,2008,11,8,1,
Nature Neuroscience,nature_neuroscience_v11_i9,journal_issue,2008,11,9,1,
Nature Neuroscience,nature_neuroscience_v12_i1,journal_issue,2008,12,1,2,
Nature Neuroscience,nature_neuroscience_v12_i10,journal_issue,2009,12,10,1,
Nature Neuroscience,nature_neuroscience_v12_i12,journal_issue,2009,12,12,1,
Nature Neuroscience,nature_neuroscience_v12_i3,journal_issue,2009,12,3,1,
Nature Neuroscience,nature_neuroscience_v12_i4,journal_issue,2009,12,4,2,
Nature Neuroscience,nature_neuroscience_v13_i1,journal_issue,2009,13,1,4,
Nature Neuroscience,nature_neuroscience_v13_i11,journal_issue,2010,13,11,1,
Nature Neuroscience,nature_neuroscience_v13_i12,journal_issue,2010,13,12,1,
Nature Neuroscience,nature_neuroscience_v13_i2,journal_issue,2009,13,2,1,
Nature Neuroscience,nature_neuroscience_v13_i3,journal_issue,2010,13,3,1,
Nature Neuroscience,nature_neuroscience_v13_i7,journal_issue,2010,13,7,1,
Nature Neuroscience,nature_neuroscience_v13_i8,journal_issue,2010,13,8,2,
Nature Neuroscience,nature_neuroscience_v14_i10,journal_issue,2011,14,10,1,
Nature Neuroscience,nature_neuroscience_v14_i12,journal_issue,2011,14,12,1,
Nature Neuroscience,nature_neuroscience_v14_i2,journal_issue,2010,14,2,2,
Nature Neuroscience,nature_neuroscience_v14_i3,journal_issue,2011,14,3,1,
Nature Neuroscience,nature_neuroscience_v14_i7,journal_issue,2011,14,7,1,
Nature Neuroscience,nature_neuroscience_v14_i9,journal_issue,2011,14,9,3,
Nature Neuroscience,nature_neuroscience_v15_i11,journal_issue,2012,15,11,1,
Nature Neuroscience,nature_neuroscience_v15_i5,journal_issue,2012,15,5,1,
Nature Neuroscience,nature_neuroscience_v15_i9,journal_issue,2012,15,9,1,
Nature Neuroscience,nature_neuroscience_v16_i1,journal_issue,2012,16,1,1,
Nature Neuroscience,nature_neuroscience_v16_i10,journal_issue,2013,16,10,1,
Nature Neuroscience,nature_neuroscience_v16_i11,journal_issue,2013,16,11,1,
Nature Neuroscience,nature_neuroscience_v16_i12,journal_issue,2013,16,12,1,
Nature Neuroscience,nature_neuroscience_v16_i2,journal_issue,2013,16,2,1,
Nature Neuroscience,nature_neuroscience_v16_i4,journal_issue,2013,16,4,1,
Nature Neuroscience,nature_neuroscience_v16_i8,journal_issue,2013,16,8,5,
Nature Neuroscience,nature_neuroscience_v16_i9,journal_issue,2013,16,9,5,
Nature Neuroscience,nature_neuroscience_v17_i10,journal_issue,2014,17,10,3,
Nature Neuroscience,nature_neuroscience_v17_i11,journal_issue,2014,17,11,1,
Nature Neuroscience,nature_neuroscience_v17_i12,journal_issue,2014,17,12,5,
Nature Neuroscience,nature_neuroscience_v17_i3,journal_issue,2014,17,3,1,
Nature Neuroscience,nature_neuroscience_v17_i5,journal_issue,2014,17,5,1,
Nature Neuroscience,nature_neuroscience_v17_i6,journal_issue,2014,17,6,2,
Nature Neuroscience,nature_neuroscience_v18_i1,journal_issue,2014,18,1,1,
Nature Neuroscience,nature_neuroscience_v8_i3,journal_issue,2005,8,3,1,
Nature Neuroscience,nature_neuroscience_v8_i7,journal_issue,2005,8,7,1,
Nature Neuroscience,nature_neuroscience_v9_i11,journal_issue,2006,9,11,1,
Nature Neuroscience,nature_neuroscience_v9_i5,journal_issue,2006,9,5,1,
