source,unit_id,unit_type,year,unit_date,unit_label,unit_url,landing_page_url,source_url,title,summary,authors,oa_marker,pdf_url,doi,openalex_id,source_item_id,paper_type,venue_section,concepts,referenced_works_count,cited_by_count
Frontiers in Computational Neuroscience,frontiers_computational_neuroscience_2022_v16,journal_volume_or_batch,2022,2022-03-25,vol. 16,https://doi.org/10.3389/fncom.2022.757244,https://doi.org/10.3389/fncom.2022.757244,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS19778766%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjEzMDg4MDAwMDAwLCA5OC4wLCAxMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMTMxNTMxNzc3J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Forgetting Enhances Episodic Control With Structured Memories,,Annik Yalnizyan-Carson; Blake A. Richards,gold;is_oa,https://www.frontiersin.org/articles/10.3389/fncom.2022.757244/pdf,10.3389/fncom.2022.757244,https://openalex.org/W4226227343,https://openalex.org/W4226227343,article,,Forgetting; Mnemonic; Episodic memory; Reinforcement learning; Cognitive psychology; Control (management); Psychology; Reinforcement; Computer science; Encoding (memory); Artificial intelligence; Neuroscience,48,3
Frontiers in Computational Neuroscience,frontiers_computational_neuroscience_2022_v16,journal_volume_or_batch,2022,2022-03-25,vol. 16,https://doi.org/10.3389/fncom.2022.857653,https://doi.org/10.3389/fncom.2022.857653,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS19778766%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjEzMDg4MDAwMDAwLCA5OC4wLCAxMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMTMxNTMxNzc3J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Maximal Dependence Capturing as a Principle of Sensory Processing,,Rishabh Raj; Dar Dahlen; Kyle Duyck; C. Ron Yu,gold;is_oa,https://www.frontiersin.org/articles/10.3389/fncom.2022.857653/pdf,10.3389/fncom.2022.857653,https://openalex.org/W4226162115,https://openalex.org/W4226162115,article,,Computer science; Sensory system; ENCODE; Receptive field; Perception; Neural coding; Robustness (evolution); Information processing; Artificial intelligence; Theoretical computer science; Pattern recognition (psychology); Neuroscience,173,1
Frontiers in Computational Neuroscience,frontiers_computational_neuroscience_2022_v16,journal_volume_or_batch,2022,2022-03-29,vol. 16,https://doi.org/10.3389/fncom.2022.829807,https://doi.org/10.3389/fncom.2022.829807,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS19778766%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjEzMDg4MDAwMDAwLCA5OC4wLCAxMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMTMxNTMxNzc3J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,A Neuro-Computational Model for Discrete-Continuous Dual-Task Process,,Maryam Sadeghi Talarposhti; Mohammad Ali Ahmadi‐Pajouh; Farzad Towhidkhah,gold;is_oa,https://www.frontiersin.org/articles/10.3389/fncom.2022.829807/pdf,10.3389/fncom.2022.829807,https://openalex.org/W4221064324,https://openalex.org/W4221064324,article,,Computer science; Stimulus (psychology); Cognition; Task (project management); Artificial intelligence; Neuroscience; Psychology; Cognitive psychology; Management; Economics,94,0
Frontiers in Computational Neuroscience,frontiers_computational_neuroscience_2022_v16,journal_volume_or_batch,2022,2022-03-30,vol. 16,https://doi.org/10.3389/fncom.2022.825160,https://doi.org/10.3389/fncom.2022.825160,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS19778766%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjEzMDg4MDAwMDAwLCA5OC4wLCAxMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMTMxNTMxNzc3J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Functional Brain Connections Identify Sensorineural Hearing Loss and Predict the Outcome of Cochlear Implantation,,Qiyuan Song; Shouliang Qi; Chaoyang Jin; Lei Yang; Wei Qian; et al.,gold;is_oa,https://www.frontiersin.org/articles/10.3389/fncom.2022.825160/pdf,10.3389/fncom.2022.825160,https://openalex.org/W4220700602,https://openalex.org/W4220700602,article,,Logistic regression; Sensorineural hearing loss; Medicine; Audiology; Hearing loss; Magnetic resonance imaging; Receiver operating characteristic; Radiology; Internal medicine,49,13
Frontiers in Computational Neuroscience,frontiers_computational_neuroscience_2022_v16,journal_volume_or_batch,2022,2022-03-31,vol. 16,https://doi.org/10.3389/fncom.2022.785397,https://doi.org/10.3389/fncom.2022.785397,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS19778766%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjEzMDg4MDAwMDAwLCA5OC4wLCAxMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMTMxNTMxNzc3J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Multi-Granularity Analysis of Brain Networks Assembled With Intra-Frequency and Cross-Frequency Phase Coupling for Human EEG After Stroke,,Bin Ren; Kun Yang; Li Zhu; Lang Hu; Tao Qiu; et al.,gold;is_oa,https://www.frontiersin.org/articles/10.3389/fncom.2022.785397/pdf,10.3389/fncom.2022.785397,https://openalex.org/W4220850830,https://openalex.org/W4220850830,article,,Electroencephalography; Mental rotation; Stroke (engine); Clustering coefficient; Granularity; Psychology; Pattern recognition (psychology); Physics; Neuroscience; Physical medicine and rehabilitation; Computer science; Medicine,51,11
Frontiers in Computational Neuroscience,frontiers_computational_neuroscience_2022_v16,journal_volume_or_batch,2022,2022-04-01,vol. 16,https://doi.org/10.3389/fncom.2022.844289,https://doi.org/10.3389/fncom.2022.844289,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS19778766%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjEzMDg4MDAwMDAwLCA5OC4wLCAxMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMTMxNTMxNzc3J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,A Dynamic Efficient Sensory Encoding Approach to Adaptive Tuning in Neural Models of Optic Flow Processing,,Scott Steinmetz; Oliver W. Layton; Nathaniel Powell; Brett R. Fajen,gold;is_oa,,10.3389/fncom.2022.844289,https://openalex.org/W4221059948,https://openalex.org/W4221059948,article,,Computer science; ENCODE; Sensory system; Encoding (memory); Sensory Adaptation; Stimulus (psychology); Population; Artificial neural network; Adaptation (eye); Latency (audio); Artificial intelligence; Neuroscience,60,4
Frontiers in Computational Neuroscience,frontiers_computational_neuroscience_2022_v16,journal_volume_or_batch,2022,2022-04-08,vol. 16,https://doi.org/10.3389/fncom.2022.818985,https://doi.org/10.3389/fncom.2022.818985,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS19778766%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjEzMDg4MDAwMDAwLCA5OC4wLCAxMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMTMxNTMxNzc3J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Reinforcement Learning for Central Pattern Generation in Dynamical Recurrent Neural Networks,,Jason A. Yoder; Cooper B. Anderson; Cehong Wang; Eduardo J. Izquierdo,gold;is_oa,https://www.frontiersin.org/articles/10.3389/fncom.2022.818985/pdf,10.3389/fncom.2022.818985,https://openalex.org/W4226100310,https://openalex.org/W4226100310,article,,Reinforcement learning; Artificial intelligence; Computer science; Recurrent neural network; Artificial neural network; Dynamical systems theory; Population; Mechanism (biology); Spiking neural network; Biological neural network; Machine learning; Epistemology,55,2
Frontiers in Computational Neuroscience,frontiers_computational_neuroscience_2022_v16,journal_volume_or_batch,2022,2022-04-08,vol. 16,https://doi.org/10.3389/fncom.2022.836532,https://doi.org/10.3389/fncom.2022.836532,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS19778766%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjEzMDg4MDAwMDAwLCA5OC4wLCAxMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMTMxNTMxNzc3J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Physics Clues on the Mind Substrate and Attributes,,Joaquin J. Torres; Joaquín Marro,gold;is_oa,https://www.frontiersin.org/articles/10.3389/fncom.2022.836532/pdf,10.3389/fncom.2022.836532,https://openalex.org/W4226136104,https://openalex.org/W4226136104,article,,Cognitive science; Mechanism (biology); Perspective (graphical); Scrutiny; Natural (archaeology); Computer science; Cognition; Neuroscience; Identity (music); Complex system; Computational model; Artificial intelligence,48,1
Frontiers in Computational Neuroscience,frontiers_computational_neuroscience_2022_v15,journal_volume_or_batch,2022,2022-04-11,vol. 15,https://doi.org/10.3389/fncom.2021.766284,https://doi.org/10.3389/fncom.2021.766284,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS19778766%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjEzMDg4MDAwMDAwLCA5OC4wLCAxMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMTMxNTMxNzc3J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Research and Application of Fine-Grained Image Classification Based on Small Collar Dataset,,Huang Chengcheng; Jian Yuan; Xiao Qin,gold;is_oa,https://www.frontiersin.org/articles/10.3389/fncom.2021.766284/pdf,10.3389/fncom.2021.766284,https://openalex.org/W4223586061,https://openalex.org/W4223586061,article,,Collar; Computer science; Image (mathematics); Clothing; Pattern recognition (psychology); Variety (cybernetics); Artificial intelligence; Feature (linguistics); Product (mathematics); Feature extraction; Data mining; Machine learning,37,9
Frontiers in Computational Neuroscience,frontiers_computational_neuroscience_2022_v16,journal_volume_or_batch,2022,2022-04-11,vol. 16,https://doi.org/10.3389/fncom.2022.842760,https://doi.org/10.3389/fncom.2022.842760,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS19778766%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNjEzMDg4MDAwMDAwLCA5OC4wLCAxMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMTMxNTMxNzc3J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,U-RISC: An Annotated Ultra-High-Resolution Electron Microscopy Dataset Challenging the Existing Deep Learning Algorithms,,Ruohua Shi; Wenyao Wang; Zhixuan Li; Liuyuan He; Kaiwen Sheng; et al.,gold;is_oa,,10.3389/fncom.2022.842760,https://openalex.org/W4223533407,https://openalex.org/W4223533407,article,,Deep learning; Computer science; Artificial intelligence; Benchmark (surveying); Pixel; Segmentation; Connectomics; Machine learning; Algorithm; Connectome; Geography; Functional connectivity,64,2
