source,unit_id,unit_type,year,volume,issue,n_eligible_items,unit_url
Nature Methods,nature_methods_v10_i1,journal_issue,2012,10,1,5,
Nature Methods,nature_methods_v10_i10,journal_issue,2013,10,10,5,
Nature Methods,nature_methods_v10_i11,journal_issue,2013,10,11,3,
Nature Methods,nature_methods_v10_i12,journal_issue,2013,10,12,9,
Nature Methods,nature_methods_v10_i2,journal_issue,2013,10,2,7,
Nature Methods,nature_methods_v10_i5,journal_issue,2013,10,5,1,
Nature Methods,nature_methods_v10_i6,journal_issue,2013,10,6,1,
Nature Methods,nature_methods_v10_i7,journal_issue,2013,10,7,3,
Nature Methods,nature_methods_v10_i8,journal_issue,2013,10,8,8,
Nature Methods,nature_methods_v11_i1,journal_issue,2013,11,1,6,
Nature Methods,nature_methods_v11_i10,journal_issue,2014,11,10,4,
Nature Methods,nature_methods_v11_i11,journal_issue,2014,11,11,3,
Nature Methods,nature_methods_v11_i12,journal_issue,2014,11,12,5,
Nature Methods,nature_methods_v11_i2,journal_issue,2013,11,2,3,
Nature Methods,nature_methods_v11_i3,journal_issue,2014,11,3,3,
Nature Methods,nature_methods_v11_i4,journal_issue,2014,11,4,6,
Nature Methods,nature_methods_v11_i5,journal_issue,2014,11,5,7,
Nature Methods,nature_methods_v11_i6,journal_issue,2014,11,6,5,
Nature Methods,nature_methods_v11_i7,journal_issue,2014,11,7,2,
Nature Methods,nature_methods_v11_i8,journal_issue,2014,11,8,5,
Nature Methods,nature_methods_v11_i9,journal_issue,2014,11,9,5,
Nature Methods,nature_methods_v12_i1,journal_issue,2014,12,1,3,
Nature Methods,nature_methods_v12_i2,journal_issue,2014,12,2,5,
Nature Methods,nature_methods_v12_i3,journal_issue,2014,12,3,1,
Nature Methods,nature_methods_v2_i11,journal_issue,2005,2,11,1,
Nature Methods,nature_methods_v2_i2,journal_issue,2005,2,2,1,
Nature Methods,nature_methods_v2_i6,journal_issue,2005,2,6,1,
Nature Methods,nature_methods_v2_i9,journal_issue,2005,2,9,1,
Nature Methods,nature_methods_v3_i10,journal_issue,2006,3,10,2,
Nature Methods,nature_methods_v3_i11,journal_issue,2006,3,11,1,
Nature Methods,nature_methods_v3_i2,journal_issue,2006,3,2,1,
Nature Methods,nature_methods_v3_i3,journal_issue,2006,3,3,1,
