source,page_index,archive_url,status_code,content_type,n_results,request_time
PLOS Computational Biology,21,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNDEyODEyODAwMDAwLCA5OC4wLCAxNywgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cxOTg4NzIyNzU0J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:33.599065+00:00
PLOS Computational Biology,22,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNDI0OTA4ODAwMDAwLCA5OS4wLCA1MywgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cyMTUwNzQ3MjE2J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:35.171160+00:00
PLOS Computational Biology,23,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNDM0MDY3MjAwMDAwLCAxMDAuMCwgNTYsICdodHRwczovL29wZW5hbGV4Lm9yZy9XNjMyMDYxMTE0J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:36.839139+00:00
PLOS Computational Biology,24,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNDQ1Mjk5MjAwMDAwLCAxMDAuMCwgNzksICdodHRwczovL29wZW5hbGV4Lm9yZy9XMjE2MDIwOTM1NCddIg%3D%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:38.448193+00:00
PLOS Computational Biology,25,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNDUzMTYxNjAwMDAwLCAxMDAuMCwgMjA1LCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzIyNzA0NDMzMDgnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:40.040240+00:00
PLOS Computational Biology,26,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNDYyNDA2NDAwMDAwLCA5OS4wLCAzMiwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cyMzQ2Njg1MDk4J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:41.722497+00:00
PLOS Computational Biology,27,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNDczNjM4NDAwMDAwLCA5OS4wLCAzNywgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cyNTIwNzgxOTYxJ10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:43.443721+00:00
PLOS Computational Biology,28,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNDg0MDkyODAwMDAwLCA5OS4wLCAzMCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cyNTc5ODgyMzUxJ10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:45.178291+00:00
PLOS Computational Biology,29,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNDkyOTkyMDAwMDAwLCA5OS4wLCA4MiwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cyMzg0NTUwOTE4J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:46.816246+00:00
PLOS Computational Biology,30,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTAzNTMyODAwMDAwLCA5OS4wLCA1OCwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cyNzQ3Mjk3MzA0J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:48.375787+00:00
