unit_id,unit_type,year,date,unit_label,unit_url
plos_biology_2015_v13_i1,journal_issue_or_year,2015,2015-01-15,"vol. 13, issue 1",https://doi.org/10.1371/journal.pbio.1002039
plos_biology_2015_v13_i10,journal_issue_or_year,2015,2015-10-05,"vol. 13, issue 10",https://doi.org/10.1371/journal.pbio.1002267
plos_biology_2015_v13_i11,journal_issue_or_year,2015,2015-11-06,"vol. 13, issue 11",https://doi.org/10.1371/journal.pbio.1002292
plos_biology_2015_v13_i12,journal_issue_or_year,2015,2015-12-01,"vol. 13, issue 12",https://doi.org/10.1371/journal.pbio.1002309
plos_biology_2015_v13_i2,journal_issue_or_year,2015,2015-02-09,"vol. 13, issue 2",https://doi.org/10.1371/journal.pbio.1002051
plos_biology_2015_v13_i3,journal_issue_or_year,2015,2015-03-03,"vol. 13, issue 3",https://doi.org/10.1371/journal.pbio.1002093
plos_biology_2015_v13_i4,journal_issue_or_year,2015,2015-04-01,"vol. 13, issue 4",https://doi.org/10.1371/journal.pbio.1002115
plos_biology_2015_v13_i5,journal_issue_or_year,2015,2015-05-05,"vol. 13, issue 5",https://doi.org/10.1371/journal.pbio.1002142
plos_biology_2015_v13_i6,journal_issue_or_year,2015,2015-06-03,"vol. 13, issue 6",https://doi.org/10.1371/journal.pbio.1002162
plos_biology_2015_v13_i7,journal_issue_or_year,2015,2015-07-02,"vol. 13, issue 7",https://doi.org/10.1371/journal.pbio.1002188
plos_biology_2015_v13_i8,journal_issue_or_year,2015,2015-08-07,"vol. 13, issue 8",https://doi.org/10.1371/journal.pbio.1002217
plos_biology_2015_v13_i9,journal_issue_or_year,2015,2015-09-03,"vol. 13, issue 9",https://doi.org/10.1371/journal.pbio.1002233
plos_biology_2016_v14_i1,journal_issue_or_year,2016,2016-01-06,"vol. 14, issue 1",https://doi.org/10.1371/journal.pbio.1002344
plos_biology_2016_v14_i10,journal_issue_or_year,2016,2016-10-11,"vol. 14, issue 10",https://doi.org/10.1371/journal.pbio.2000827
plos_biology_2016_v14_i11,journal_issue_or_year,2016,2016-11-16,"vol. 14, issue 11",https://doi.org/10.1371/journal.pbio.2000733
plos_biology_2016_v14_i12,journal_issue_or_year,2016,2016-12-06,"vol. 14, issue 12",https://doi.org/10.1371/journal.pbio.2000322
