unit_id,unit_type,year,date,unit_label,unit_url
chemical_science_sc001006,official_journal_issue,2010,2010,"Issue 6, Page 653 to 778",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc001006
chemical_science_sc001005,official_journal_issue,2010,2010,"Issue 5, Page 529 to 652",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc001005
chemical_science_sc001004,official_journal_issue,2010,2010,"Issue 4, Page 417 to 528",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc001004
chemical_science_sc001003,official_journal_issue,2010,2010,"Issue 3, Page 281 to 416",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc001003
chemical_science_sc001002,official_journal_issue,2010,2010,"Issue 2, Page 141 to 280",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc001002
chemical_science_sc001001,official_journal_issue,2010,2010,"Issue 1, Page 1 to 140",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc001001
chemical_science_sc002012,official_journal_issue,2011,2011,"Issue 12, Page 2277 to 2432",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc002012
chemical_science_sc002011,official_journal_issue,2011,2011,"Issue 11, Page 2065 to 2276",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc002011
chemical_science_sc002010,official_journal_issue,2011,2011,"Issue 10, Page 1853 to 2064",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc002010
chemical_science_sc002009,official_journal_issue,2011,2011,"Issue 9, Page 1617 to 1868",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc002009
chemical_science_sc002008,official_journal_issue,2011,2011,"Issue 8, Page 1421 to 1616",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc002008
chemical_science_sc002007,official_journal_issue,2011,2011,"Issue 7, Page 1185 to 1420",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc002007
chemical_science_sc002006,official_journal_issue,2011,2011,"Issue 6, Page 989 to 1184",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc002006
chemical_science_sc002005,official_journal_issue,2011,2011,"Issue 5, Page 825 to 988",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc002005
chemical_science_sc002004,official_journal_issue,2011,2011,"Issue 4, Page 557 to 824",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc002004
chemical_science_sc002003,official_journal_issue,2011,2011,"Issue 3, Page 377 to 556",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc002003
chemical_science_sc002002,official_journal_issue,2011,2011,"Issue 2, Page 181 to 376",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc002002
chemical_science_sc002001,official_journal_issue,2011,2011,"Issue 1, Page 1 to 180",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc002001
chemical_science_sc003012,official_journal_issue,2012,2012,"Issue 12, Page 3333 to 3544",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc003012
chemical_science_sc003011,official_journal_issue,2012,2012,"Issue 11, Page 3121 to 3332",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc003011
chemical_science_sc003010,official_journal_issue,2012,2012,"Issue 10, Page 2885 to 3120",https://pubs.rsc.org/en/journals/journal/sc?issueid=sc003010
