source,unit_id,year,volume,issue,doi,pmcid,openalex_id,title,authors,type,oa_status,oa_url,pdf_url,landing_page_url
Neural Computation,neural_computation_v10_i3,1998,10,3,10.1162/089976698300017629,,https://openalex.org/W2121049779,Toward a Biophysically Plausible Bidirectional Hebbian Rule,Norberto M. Grzywacz; Pierre‐Yves Burgi,article,bronze,https://direct.mit.edu/neco/article-pdf/10/3/499/813483/089976698300017629.pdf,https://direct.mit.edu/neco/article-pdf/10/3/499/813483/089976698300017629.pdf,https://doi.org/10.1162/089976698300017629
Neural Computation,neural_computation_v10_i5,1998,10,5,10.1162/089976698300017386,,https://openalex.org/W2109091716,Efficient Learning in Boltzmann Machines Using Linear Response Theory,Hilbert J. Kappen; Francisco B. Rodrı́guez,article,bronze,https://direct.mit.edu/neco/article-pdf/10/5/1137/813865/089976698300017386.pdf,https://direct.mit.edu/neco/article-pdf/10/5/1137/813865/089976698300017386.pdf,https://doi.org/10.1162/089976698300017386
Neural Computation,neural_computation_v12_i11,2000,12,11,10.1162/089976600300014890,,https://openalex.org/W2000545950,The Bayesian Evidence Scheme for Regularizing Probability-Density Estimating Neural Networks,Dirk Husmeier,article,bronze,https://direct.mit.edu/neco/article-pdf/12/11/2685/814361/089976600300014890.pdf,https://direct.mit.edu/neco/article-pdf/12/11/2685/814361/089976600300014890.pdf,https://doi.org/10.1162/089976600300014890
Neural Computation,neural_computation_v13_i7,2001,13,7,10.1162/089976601750265009,,https://openalex.org/W2156550040,Blind Source Separation Using Temporal Predictability,James V. Stone,article,bronze,https://direct.mit.edu/neco/article-pdf/13/7/1559/814865/089976601750265009.pdf,https://direct.mit.edu/neco/article-pdf/13/7/1559/814865/089976601750265009.pdf,https://doi.org/10.1162/089976601750265009
Neural Computation,neural_computation_v6_i5,1994,6,5,10.1162/neco.1994.6.5.983,,https://openalex.org/W2027265567,Model Based on Extracellular Potassium for Spontaneous Synchronous Activity in Developing Retinas,Pierre‐Yves Burgi; Norberto M. Grzywacz,article,bronze,https://direct.mit.edu/neco/article-pdf/6/5/983/812889/neco.1994.6.5.983.pdf,https://direct.mit.edu/neco/article-pdf/6/5/983/812889/neco.1994.6.5.983.pdf,https://doi.org/10.1162/neco.1994.6.5.983
Neural Computation,neural_computation_v9_i3,1997,9,3,10.1162/neco.1997.9.3.533,,https://openalex.org/W2037696693,Possible Roles of Spontaneous Waves and Dendritic Growth for Retinal Receptive Field Development,Pierre‐Yves Burgi; Norberto M. Grzywacz,article,bronze,https://direct.mit.edu/neco/article-pdf/9/3/533/813606/neco.1997.9.3.533.pdf,https://direct.mit.edu/neco/article-pdf/9/3/533/813606/neco.1997.9.3.533.pdf,https://doi.org/10.1162/neco.1997.9.3.533
