unit_id,unit_type,year,date,unit_label,unit_url
plos_medicine_2005_v2_i1,journal_issue,2005,2005-01-25,"vol. 2, issue 1",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v02.i01
plos_medicine_2005_v2_i10,journal_issue,2005,2005-09-13,"vol. 2, issue 10",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v02.i10
plos_medicine_2005_v2_i11,journal_issue,2005,2005-10-04,"vol. 2, issue 11",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v02.i11
plos_medicine_2005_v2_i12,journal_issue,2005,2005-11-22,"vol. 2, issue 12",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v02.i12
plos_medicine_2005_v2_i2,journal_issue,2005,2005-02-22,"vol. 2, issue 2",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v02.i02
plos_medicine_2005_v2_i3,journal_issue,2005,2005-02-15,"vol. 2, issue 3",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v02.i03
plos_medicine_2005_v2_i4,journal_issue,2005,2005-04-26,"vol. 2, issue 4",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v02.i04
plos_medicine_2005_v2_i5,journal_issue,2005,2005-05-31,"vol. 2, issue 5",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v02.i05
plos_medicine_2005_v2_i6,journal_issue,2005,2005-06-28,"vol. 2, issue 6",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v02.i06
plos_medicine_2005_v2_i7,journal_issue,2005,2005-07-26,"vol. 2, issue 7",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v02.i07
plos_medicine_2005_v2_i8,journal_issue,2005,2005-08-23,"vol. 2, issue 8",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v02.i08
plos_medicine_2005_v2_i9,journal_issue,2005,2005-08-16,"vol. 2, issue 9",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v02.i09
plos_medicine_2005_v3_i1,journal_issue,2005,2005-12-06,"vol. 3, issue 1",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v03.i01
plos_medicine_2005_v3_i2,journal_issue,2005,2005-12-20,"vol. 3, issue 2",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v03.i02
plos_medicine_2006_v3_i1,journal_issue,2006,2006-01-03,"vol. 3, issue 1",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v03.i01
plos_medicine_2006_v3_i10,journal_issue,2006,2006-10-24,"vol. 3, issue 10",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v03.i10
plos_medicine_2006_v3_i11,journal_issue,2006,2006-11-07,"vol. 3, issue 11",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v03.i11
plos_medicine_2006_v3_i12,journal_issue,2006,2006-12-26,"vol. 3, issue 12",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v03.i12
plos_medicine_2006_v3_i2,journal_issue,2006,2006-01-03,"vol. 3, issue 2",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v03.i02
plos_medicine_2006_v3_i3,journal_issue,2006,2006-01-17,"vol. 3, issue 3",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v03.i03
plos_medicine_2006_v3_i4,journal_issue,2006,2006-02-14,"vol. 3, issue 4",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v03.i04
plos_medicine_2006_v3_i5,journal_issue,2006,2006-04-04,"vol. 3, issue 5",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v03.i05
plos_medicine_2006_v3_i6,journal_issue,2006,2006-06-06,"vol. 3, issue 6",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v03.i06
