source,unit_id,year,volume,issue,doi,pmcid,openalex_id,title,authors,type,oa_status,oa_url,pdf_url,landing_page_url
Nature Methods,nature_methods_v12_i10,2015,12,10,10.1038/nmeth.3547,PMC4768299,https://openalex.org/W2198606573,Predicting effects of noncoding variants with deep learning–based sequence model,Jian Zhou; Olga G. Troyanskaya,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/4768299,https://pmc.ncbi.nlm.nih.gov/articles/PMC4768299/pdf/,https://doi.org/10.1038/nmeth.3547
Nature Methods,nature_methods_v12_i10,2015,12,10,10.1038/nmeth.3543,PMC4589495,https://openalex.org/W1915704240,CRISPRscan: designing highly efficient sgRNAs for CRISPR-Cas9 targeting in vivo,Miguel A. Moreno-Mateos et al.,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/4589495,https://pmc.ncbi.nlm.nih.gov/articles/PMC4589495/pdf/,https://doi.org/10.1038/nmeth.3543
Nature Methods,nature_methods_v12_i10,2015,12,10,10.1038/nmeth.3505,PMC4589466,https://openalex.org/W2152956782,SpeedSeq: ultra-fast personal genome analysis and interpretation,Colby Chiang et al.,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/4589466,https://pmc.ncbi.nlm.nih.gov/articles/PMC4589466/pdf/,https://doi.org/10.1038/nmeth.3505
Nature Methods,nature_methods_v12_i10,2015,12,10,10.1038/nmeth.3536,PMC5507210,https://openalex.org/W2206596356,"Wirelessly powered, fully internal optogenetics for brain, spinal and peripheral circuits in mice",Kate L. Montgomery et al.,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/5507210,https://pmc.ncbi.nlm.nih.gov/articles/PMC5507210/pdf/,https://doi.org/10.1038/nmeth.3536
Nature Methods,nature_methods_v12_i10,2015,12,10,10.1038/nmeth.3553,PMC4589502,https://openalex.org/W2142087770,Programmed synthesis of three-dimensional tissues,Michael E. Todhunter et al.,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/4589502,https://pmc.ncbi.nlm.nih.gov/articles/PMC4589502/pdf/,https://doi.org/10.1038/nmeth.3553
Nature Methods,nature_methods_v12_i10,2015,12,10,10.1038/nmeth.3549,PMC4589503,https://openalex.org/W1754857113,Oscope identifies oscillatory genes in unsynchronized single-cell RNA-seq experiments,Ning Leng et al.,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/4589503,https://pmc.ncbi.nlm.nih.gov/articles/PMC4589503/pdf/,https://doi.org/10.1038/nmeth.3549
Nature Methods,nature_methods_v12_i10,2015,12,10,10.1038/nmeth.3554,PMC5381659,https://openalex.org/W1721542075,Functional footprinting of regulatory DNA,Jeff Vierstra et al.,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/5381659,https://pmc.ncbi.nlm.nih.gov/articles/PMC5381659/pdf/,https://doi.org/10.1038/nmeth.3554
Nature Methods,nature_methods_v12_i10,2015,12,10,10.1038/nmeth.3488,PMC4589469,https://openalex.org/W2178061693,A microfluidic device for epigenomic profiling using 100 cells,Zhenning Cao; Changya Chen; Bing He; Kai Tan; Chang Lu,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/4589469,https://pmc.ncbi.nlm.nih.gov/articles/PMC4589469/pdf/,https://doi.org/10.1038/nmeth.3488
Nature Methods,nature_methods_v12_i10,2015,12,10,10.1038/nmeth.3486,PMC4589471,https://openalex.org/W2108842036,High-throughput cellular RNA device engineering,Brent Townshend; Andrew Kennedy; Joy S. Xiang; Christina D. Smolke,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/4589471,https://pmc.ncbi.nlm.nih.gov/articles/PMC4589471/pdf/,https://doi.org/10.1038/nmeth.3486
Nature Methods,nature_methods_v12_i11,2015,12,11,10.1038/nmeth.3582,PMC4626402,https://openalex.org/W2221356560,WASP: allele-specific software for robust molecular quantitative trait locus discovery,Bryce van de Geijn; Graham McVicker; Yoav Gilad; Jonathan K. Pritchard,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/4626402,https://pmc.ncbi.nlm.nih.gov/articles/PMC4626402/pdf/,https://doi.org/10.1038/nmeth.3582
