source,unit_id,unit_type,year,unit_date,unit_label,unit_url,landing_page_url,source_url,title,summary,authors,oa_marker,pdf_url,doi,openalex_id,source_item_id,paper_type,venue_section,concepts,referenced_works_count,cited_by_count
PLOS Biology,plos_biology_2005_v3_i3,journal_issue_or_year,2005,2005-01-05,"vol. 3, issue 3",https://doi.org/10.1371/journal.pbio.0030066,https://doi.org/10.1371/journal.pbio.0030066,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS154343897%2Cfrom_publication_date%3A2005-01-01%2Cto_publication_date%3A2014-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC95444343%2Copen_access.is_oa%3Atrue&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,The you Gene Encodes an EGF-CUB Protein Essential for Hedgehog Signaling in Zebrafish,,Ian G. Woods; William S. Talbot,gold;is_oa,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0030066&type=printable,10.1371/journal.pbio.0030066,https://openalex.org/W2066915390,https://openalex.org/W2066915390,article,OpenAlex concept filter: Cell biology,Hedgehog; Biology; Hedgehog signaling pathway; Zebrafish; Smoothened; Cell biology; Positional cloning; Genetics; Sonic hedgehog; Myotome; Signal transduction; Mutant; Somite; Gene; Embryonic stem cell,69,114
PLOS Biology,plos_biology_2005_v3_i2,journal_issue_or_year,2005,2005-01-20,"vol. 3, issue 2",https://doi.org/10.1371/journal.pbio.0030045,https://doi.org/10.1371/journal.pbio.0030045,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS154343897%2Cfrom_publication_date%3A2005-01-01%2Cto_publication_date%3A2014-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC95444343%2Copen_access.is_oa%3Atrue&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Aging and Death in an Organism That Reproduces by Morphologically Symmetric Division,,Eric J. Stewart; R. Madden; Grégory Paul; François Taddéi,gold;is_oa,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0030045&type=printable,10.1371/journal.pbio.0030045,https://openalex.org/W2090363184,https://openalex.org/W2090363184,article,OpenAlex concept filter: Cell biology,Biology; Offspring; Organism; Cell division; Immortality; Programmed cell death; Model organism; Reproduction; Ageing; Juvenile; Evolutionary biology; Cell biology; Zoology; Genetics; Cell; Apoptosis; Gene; Pregnancy,29,786
PLOS Biology,plos_biology_2005_v3_i2,journal_issue_or_year,2005,2005-01-24,"vol. 3, issue 2",https://doi.org/10.1371/journal.pbio.0030053,https://doi.org/10.1371/journal.pbio.0030053,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS154343897%2Cfrom_publication_date%3A2005-01-01%2Cto_publication_date%3A2014-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC95444343%2Copen_access.is_oa%3Atrue&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Nuclear Hormone Receptor NHR-49 Controls Fat Consumption and Fatty Acid Composition in C. elegans,,Marc R. Van Gilst; Haralambos Hadjivassiliou; Amber L. Jolly; Keith R. Yamamoto,gold;is_oa,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0030053&type=printable,10.1371/journal.pbio.0030053,https://openalex.org/W2084856509,https://openalex.org/W2084856509,article,OpenAlex concept filter: Cell biology,Biology; Nuclear receptor; Caenorhabditis elegans; Peroxisome proliferator-activated receptor; Receptor; Farnesoid X receptor; Transcription factor; Cell biology; Phenotype; Biochemistry; Gene,36,437
PLOS Biology,plos_biology_2005_v3_i2,journal_issue_or_year,2005,2005-01-24,"vol. 3, issue 2",https://doi.org/10.1371/journal.pbio.0030034,https://doi.org/10.1371/journal.pbio.0030034,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS154343897%2Cfrom_publication_date%3A2005-01-01%2Cto_publication_date%3A2014-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC95444343%2Copen_access.is_oa%3Atrue&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Light-Dependent Development of Circadian Gene Expression in Transgenic Zebrafish,,Maki Kaneko; Gregory M. Cahill,gold;is_oa,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0030034&type=printable,10.1371/journal.pbio.0030034,https://openalex.org/W2127982832,https://openalex.org/W2127982832,article,OpenAlex concept filter: Cell biology,Zebrafish; Biology; Circadian rhythm; Luciferase; Circadian clock; Bioluminescence; Cell biology; Gene expression; Transgene; Gene; Genetics; Neuroscience; Transfection; Ecology,57,118
PLOS Biology,plos_biology_2005_v3_i2,journal_issue_or_year,2005,2005-01-24,"vol. 3, issue 2",https://doi.org/10.1371/journal.pbio.0030083,https://doi.org/10.1371/journal.pbio.0030083,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS154343897%2Cfrom_publication_date%3A2005-01-01%2Cto_publication_date%3A2014-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC95444343%2Copen_access.is_oa%3Atrue&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Opposing Fat Metabolism Pathways Triggered by a Single Gene,,,gold;is_oa,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0030083&type=printable,10.1371/journal.pbio.0030083,https://openalex.org/W4236873138,https://openalex.org/W4236873138,article,OpenAlex concept filter: Cell biology,Biology; Gene; Metabolism; Genetics; Signal transduction; Cell biology; Computational biology; Biochemistry,,
PLOS Biology,plos_biology_2005_v3_i2,journal_issue_or_year,2005,2005-01-25,"vol. 3, issue 2",https://doi.org/10.1371/journal.pbio.0030041,https://doi.org/10.1371/journal.pbio.0030041,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS154343897%2Cfrom_publication_date%3A2005-01-01%2Cto_publication_date%3A2014-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC95444343%2Copen_access.is_oa%3Atrue&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,SIRT1 Regulates HIV Transcription via Tat Deacetylation,,Sara Pagans; Angelika Pedal; Brian J. North; Katrin Kaehlcke; Brett Marshall; et al.,gold;is_oa,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0030041&type=printable,10.1371/journal.pbio.0030041,https://openalex.org/W2078673393,https://openalex.org/W2078673393,article,OpenAlex concept filter: Cell biology,Transactivation; Biology; Coactivator; Sirtuin 1; Acetylation; Gene knockdown; Histone deacetylase; P300-CBP Transcription Factors; Transcription (linguistics); PCAF; Histone; Sirtuin; Cell biology; HDAC4; Transcription factor; Molecular biology; Histone Acetyltransferases; Biochemistry; Downregulation and upregulation; Gene; Philosophy; Linguistics,64,329
PLOS Biology,plos_biology_2005_v3_i2,journal_issue_or_year,2005,2005-01-25,"vol. 3, issue 2",https://doi.org/10.1371/journal.pbio.0030044,https://doi.org/10.1371/journal.pbio.0030044,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS154343897%2Cfrom_publication_date%3A2005-01-01%2Cto_publication_date%3A2014-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC95444343%2Copen_access.is_oa%3Atrue&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,HIV-1 Tat Stimulates Transcription Complex Assembly through Recruitment of TBP in the Absence of TAFs,,Tamal Raha; Sunfa Cheng; Michael R. Green,gold;is_oa,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0030044&type=printable,10.1371/journal.pbio.0030044,https://openalex.org/W2068170981,https://openalex.org/W2068170981,article,OpenAlex concept filter: Cell biology,Biology; P-TEFb; RNA polymerase II; TATA-Box Binding Protein; Molecular biology; TATA-binding protein; Transcription (linguistics); Transcription factor II D; General transcription factor; Transcription preinitiation complex; Cell biology; Transactivation; Chromatin immunoprecipitation; Transcription factor II A; Transcription factor II F; RNA; Transcription factor; Promoter; DNA-binding protein; RNA polymerase; Gene expression; Gene; Genetics; Philosophy; Linguistics,60,131
PLOS Biology,plos_biology_2005_v3_i1,journal_issue_or_year,2005,2005-01-25,"vol. 3, issue 1",https://doi.org/10.1371/image.pbio.v03.i01,https://doi.org/10.1371/image.pbio.v03.i01,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS154343897%2Cfrom_publication_date%3A2005-01-01%2Cto_publication_date%3A2014-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC95444343%2Copen_access.is_oa%3Atrue&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,PLoS Biology Issue Image | Vol. 3(1) January 2005,,,gold;is_oa,https://doi.org/10.1371/image.pbio.v03.i01,10.1371/image.pbio.v03.i01,https://openalex.org/W4239460025,https://openalex.org/W4239460025,article,OpenAlex concept filter: Cell biology,Biology; Filaggrin; Basal (medicine); Keratin; Transcription factor; Epidermis (zoology); Thickening; Transgene; Anatomy; Cell biology; Genetics; Immunology; Gene; Endocrinology; Polymer science; Chemistry; Insulin; Atopic dermatitis,,
PLOS Biology,plos_biology_2005_v3_i2,journal_issue_or_year,2005,2005-02-09,"vol. 3, issue 2",https://doi.org/10.1371/journal.pbio.0030076,https://doi.org/10.1371/journal.pbio.0030076,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS154343897%2Cfrom_publication_date%3A2005-01-01%2Cto_publication_date%3A2014-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC95444343%2Copen_access.is_oa%3Atrue&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,A New Paradigm in Eukaryotic Biology: HIV Tat and the Control of Transcriptional Elongation,,Matjaž Barborič; B. Matija Peterlin,gold;is_oa,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0030076&type=printable,10.1371/journal.pbio.0030076,https://openalex.org/W1999460219,https://openalex.org/W1999460219,article,OpenAlex concept filter: Cell biology,Biology; Computational biology; Cell biology; Elongation; Genetics; Evolutionary biology; Materials science; Metallurgy; Ultimate tensile strength,30,105
PLOS Biology,plos_biology_2005_v3_i3,journal_issue_or_year,2005,2005-02-16,"vol. 3, issue 3",https://doi.org/10.1371/journal.pbio.0030064,https://doi.org/10.1371/journal.pbio.0030064,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS154343897%2Cfrom_publication_date%3A2005-01-01%2Cto_publication_date%3A2014-12-31%2Ctype%3Aarticle%2Cconcepts.id%3Ahttps%3A%2F%2Fopenalex.org%2FC95444343%2Copen_access.is_oa%3Atrue&per-page=200&cursor=%2A&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Cbest_oa_location%2Clocations%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,Engineering Gene Networks to Emulate Drosophila Embryonic Pattern Formation,,Mark Isalan; Caroline Lemerle; Luís Serrano,gold;is_oa,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0030064&type=printable,10.1371/journal.pbio.0030064,https://openalex.org/W2054317360,https://openalex.org/W2054317360,article,OpenAlex concept filter: Cell biology,Biology; Morphogen; Gap gene; Gene regulatory network; Cell biology; Drosophila embryogenesis; Gene expression; Genetics; Drosophila melanogaster; Regulation of gene expression; Gene; Computational biology,80,123
