source,unit_id,unit_type,year,volume,issue,n_eligible_items,unit_url
Journal of Neuroscience,journal_of_neuroscience_v35_i1,journal_issue,2015,35,1,2,
Journal of Neuroscience,journal_of_neuroscience_v35_i10,journal_issue,2015,35,10,3,
Journal of Neuroscience,journal_of_neuroscience_v35_i11,journal_issue,2015,35,11,5,
Journal of Neuroscience,journal_of_neuroscience_v35_i12,journal_issue,2015,35,12,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i13,journal_issue,2015,35,13,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i14,journal_issue,2015,35,14,3,
Journal of Neuroscience,journal_of_neuroscience_v35_i15,journal_issue,2015,35,15,2,
Journal of Neuroscience,journal_of_neuroscience_v35_i16,journal_issue,2015,35,16,2,
Journal of Neuroscience,journal_of_neuroscience_v35_i17,journal_issue,2015,35,17,2,
Journal of Neuroscience,journal_of_neuroscience_v35_i18,journal_issue,2015,35,18,3,
Journal of Neuroscience,journal_of_neuroscience_v35_i19,journal_issue,2015,35,19,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i2,journal_issue,2015,35,2,2,
Journal of Neuroscience,journal_of_neuroscience_v35_i20,journal_issue,2015,35,20,2,
Journal of Neuroscience,journal_of_neuroscience_v35_i21,journal_issue,2015,35,21,3,
Journal of Neuroscience,journal_of_neuroscience_v35_i22,journal_issue,2015,35,22,3,
Journal of Neuroscience,journal_of_neuroscience_v35_i23,journal_issue,2015,35,23,4,
Journal of Neuroscience,journal_of_neuroscience_v35_i24,journal_issue,2015,35,24,4,
Journal of Neuroscience,journal_of_neuroscience_v35_i25,journal_issue,2015,35,25,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i26,journal_issue,2015,35,26,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i27,journal_issue,2015,35,27,5,
Journal of Neuroscience,journal_of_neuroscience_v35_i28,journal_issue,2015,35,28,3,
Journal of Neuroscience,journal_of_neuroscience_v35_i29,journal_issue,2015,35,29,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i3,journal_issue,2015,35,3,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i30,journal_issue,2015,35,30,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i31,journal_issue,2015,35,31,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i36,journal_issue,2015,35,36,2,
Journal of Neuroscience,journal_of_neuroscience_v35_i37,journal_issue,2015,35,37,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i38,journal_issue,2015,35,38,4,
Journal of Neuroscience,journal_of_neuroscience_v35_i39,journal_issue,2015,35,39,2,
Journal of Neuroscience,journal_of_neuroscience_v35_i4,journal_issue,2015,35,4,2,
Journal of Neuroscience,journal_of_neuroscience_v35_i40,journal_issue,2015,35,40,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i42,journal_issue,2015,35,42,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i43,journal_issue,2015,35,43,4,
Journal of Neuroscience,journal_of_neuroscience_v35_i45,journal_issue,2015,35,45,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i47,journal_issue,2015,35,47,2,
Journal of Neuroscience,journal_of_neuroscience_v35_i48,journal_issue,2015,35,48,2,
Journal of Neuroscience,journal_of_neuroscience_v35_i49,journal_issue,2015,35,49,2,
Journal of Neuroscience,journal_of_neuroscience_v35_i5,journal_issue,2015,35,5,7,
Journal of Neuroscience,journal_of_neuroscience_v35_i50,journal_issue,2015,35,50,1,
Journal of Neuroscience,journal_of_neuroscience_v35_i6,journal_issue,2015,35,6,5,
Journal of Neuroscience,journal_of_neuroscience_v35_i7,journal_issue,2015,35,7,7,
Journal of Neuroscience,journal_of_neuroscience_v35_i8,journal_issue,2015,35,8,3,
Journal of Neuroscience,journal_of_neuroscience_v35_i9,journal_issue,2015,35,9,3,
Journal of Neuroscience,journal_of_neuroscience_v36_i10,journal_issue,2016,36,10,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i11,journal_issue,2016,36,11,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i12,journal_issue,2016,36,12,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i13,journal_issue,2016,36,13,1,
Journal of Neuroscience,journal_of_neuroscience_v36_i14,journal_issue,2016,36,14,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i15,journal_issue,2016,36,15,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i19,journal_issue,2016,36,19,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i2,journal_issue,2016,36,2,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i21,journal_issue,2016,36,21,1,
Journal of Neuroscience,journal_of_neuroscience_v36_i26,journal_issue,2016,36,26,1,
Journal of Neuroscience,journal_of_neuroscience_v36_i27,journal_issue,2016,36,27,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i28,journal_issue,2016,36,28,1,
Journal of Neuroscience,journal_of_neuroscience_v36_i29,journal_issue,2016,36,29,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i3,journal_issue,2016,36,3,5,
Journal of Neuroscience,journal_of_neuroscience_v36_i31,journal_issue,2016,36,31,1,
Journal of Neuroscience,journal_of_neuroscience_v36_i32,journal_issue,2016,36,32,3,
Journal of Neuroscience,journal_of_neuroscience_v36_i33,journal_issue,2016,36,33,1,
Journal of Neuroscience,journal_of_neuroscience_v36_i34,journal_issue,2016,36,34,1,
Journal of Neuroscience,journal_of_neuroscience_v36_i38,journal_issue,2016,36,38,1,
Journal of Neuroscience,journal_of_neuroscience_v36_i4,journal_issue,2016,36,4,1,
Journal of Neuroscience,journal_of_neuroscience_v36_i41,journal_issue,2016,36,41,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i43,journal_issue,2016,36,43,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i45,journal_issue,2016,36,45,1,
Journal of Neuroscience,journal_of_neuroscience_v36_i46,journal_issue,2016,36,46,1,
Journal of Neuroscience,journal_of_neuroscience_v36_i48,journal_issue,2016,36,48,3,
Journal of Neuroscience,journal_of_neuroscience_v36_i49,journal_issue,2016,36,49,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i5,journal_issue,2016,36,5,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i7,journal_issue,2016,36,7,2,
Journal of Neuroscience,journal_of_neuroscience_v36_i8,journal_issue,2016,36,8,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i1,journal_issue,2017,37,1,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i11,journal_issue,2017,37,11,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i12,journal_issue,2017,37,12,3,
Journal of Neuroscience,journal_of_neuroscience_v37_i13,journal_issue,2017,37,13,2,
Journal of Neuroscience,journal_of_neuroscience_v37_i14,journal_issue,2017,37,14,4,
Journal of Neuroscience,journal_of_neuroscience_v37_i15,journal_issue,2017,37,15,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i17,journal_issue,2017,37,17,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i18,journal_issue,2017,37,18,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i19,journal_issue,2017,37,19,4,
Journal of Neuroscience,journal_of_neuroscience_v37_i2,journal_issue,2017,37,2,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i20,journal_issue,2017,37,20,3,
Journal of Neuroscience,journal_of_neuroscience_v37_i21,journal_issue,2017,37,21,2,
Journal of Neuroscience,journal_of_neuroscience_v37_i22,journal_issue,2017,37,22,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i23,journal_issue,2017,37,23,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i24,journal_issue,2017,37,24,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i25,journal_issue,2017,37,25,2,
Journal of Neuroscience,journal_of_neuroscience_v37_i26,journal_issue,2017,37,26,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i27,journal_issue,2017,37,27,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i28,journal_issue,2017,37,28,2,
Journal of Neuroscience,journal_of_neuroscience_v37_i29,journal_issue,2017,37,29,2,
Journal of Neuroscience,journal_of_neuroscience_v37_i30,journal_issue,2017,37,30,2,
Journal of Neuroscience,journal_of_neuroscience_v37_i32,journal_issue,2017,37,32,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i33,journal_issue,2017,37,33,3,
Journal of Neuroscience,journal_of_neuroscience_v37_i34,journal_issue,2017,37,34,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i35,journal_issue,2017,37,35,5,
Journal of Neuroscience,journal_of_neuroscience_v37_i36,journal_issue,2017,37,36,3,
Journal of Neuroscience,journal_of_neuroscience_v37_i37,journal_issue,2017,37,37,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i38,journal_issue,2017,37,38,3,
Journal of Neuroscience,journal_of_neuroscience_v37_i39,journal_issue,2017,37,39,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i4,journal_issue,2017,37,4,3,
Journal of Neuroscience,journal_of_neuroscience_v37_i41,journal_issue,2017,37,41,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i42,journal_issue,2017,37,42,4,
Journal of Neuroscience,journal_of_neuroscience_v37_i43,journal_issue,2017,37,43,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i44,journal_issue,2017,37,44,3,
Journal of Neuroscience,journal_of_neuroscience_v37_i45,journal_issue,2017,37,45,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i47,journal_issue,2017,37,47,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i49,journal_issue,2017,37,49,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i50,journal_issue,2017,37,50,2,
Journal of Neuroscience,journal_of_neuroscience_v37_i6,journal_issue,2017,37,6,3,
Journal of Neuroscience,journal_of_neuroscience_v37_i7,journal_issue,2017,37,7,1,
Journal of Neuroscience,journal_of_neuroscience_v37_i8,journal_issue,2017,37,8,2,
Journal of Neuroscience,journal_of_neuroscience_v37_i9,journal_issue,2017,37,9,1,
Journal of Neuroscience,journal_of_neuroscience_v38_i10,journal_issue,2018,38,10,3,
Journal of Neuroscience,journal_of_neuroscience_v38_i11,journal_issue,2018,38,11,3,
Journal of Neuroscience,journal_of_neuroscience_v38_i12,journal_issue,2018,38,12,3,
Journal of Neuroscience,journal_of_neuroscience_v38_i14,journal_issue,2018,38,14,3,
Journal of Neuroscience,journal_of_neuroscience_v38_i15,journal_issue,2018,38,15,2,
Journal of Neuroscience,journal_of_neuroscience_v38_i17,journal_issue,2018,38,17,1,
Journal of Neuroscience,journal_of_neuroscience_v38_i18,journal_issue,2018,38,18,3,
Journal of Neuroscience,journal_of_neuroscience_v38_i2,journal_issue,2017,38,2,3,
Journal of Neuroscience,journal_of_neuroscience_v38_i20,journal_issue,2018,38,20,1,
Journal of Neuroscience,journal_of_neuroscience_v38_i21,journal_issue,2018,38,21,3,
Journal of Neuroscience,journal_of_neuroscience_v38_i23,journal_issue,2018,38,23,2,
Journal of Neuroscience,journal_of_neuroscience_v38_i24,journal_issue,2018,38,24,1,
Journal of Neuroscience,journal_of_neuroscience_v38_i25,journal_issue,2018,38,25,1,
Journal of Neuroscience,journal_of_neuroscience_v38_i26,journal_issue,2018,38,26,1,
Journal of Neuroscience,journal_of_neuroscience_v38_i27,journal_issue,2018,38,27,3,
Journal of Neuroscience,journal_of_neuroscience_v38_i28,journal_issue,2018,38,28,1,
Journal of Neuroscience,journal_of_neuroscience_v38_i29,journal_issue,2018,38,29,2,
Journal of Neuroscience,journal_of_neuroscience_v38_i3,journal_issue,2017,38,3,6,
