source,unit_id,unit_type,year,unit_date,unit_label,unit_url,landing_page_url,source_url,title,summary,authors,oa_marker,pdf_url,doi,openalex_id,source_item_id,paper_type,venue_section,concepts,referenced_works_count,cited_by_count
PLOS Medicine,plos_medicine_2015_v12_i1,journal_issue,2015,2015-01-06,"vol. 12, issue 1",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i01,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1001776,https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i01,Association between Respiratory Syncytial Virus Activity and Pneumococcal Disease in Infants: A Time Series Analysis of US Hospitalization Data,,Daniel M Weinberger; Keith P Klugman; Claudia A Steiner; Lone Simonsen; Cécile Viboud,gold;source_known_oa;plos_research_article,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1001776&type=printable,10.1371/journal.pmed.1001776,,10.1371/journal.pmed.1001776,Research Article,PLOS API article_type: Research Article,,,
PLOS Medicine,plos_medicine_2015_v12_i1,journal_issue,2015,2015-01-15,"vol. 12, issue 1",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i01,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1001777,https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i01,Uptake and Population-Level Impact of Expedited Partner Therapy (EPT) on Chlamydia trachomatis and Neisseria gonorrhoeae: The Washington State Community-Level Randomized Trial of EPT,,Matthew R Golden; Roxanne P Kerani; Mark Stenger; James P Hughes; Mark Aubin; et al.,gold;source_known_oa;plos_research_article,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1001777&type=printable,10.1371/journal.pmed.1001777,,10.1371/journal.pmed.1001777,Research Article,PLOS API article_type: Research Article,,,
PLOS Medicine,plos_medicine_2015_v12_i1,journal_issue,2015,2015-01-22,"vol. 12, issue 1",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i01,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1001778,https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i01,Hormonal Contraception and the Risk of HIV Acquisition: An Individual Participant Data Meta-analysis,,Charles S Morrison; Pai-Lien Chen; Cynthia Kwok; Jared M Baeten; Joelle Brown; et al.,gold;source_known_oa;plos_research_article,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1001778&type=printable,10.1371/journal.pmed.1001778,,10.1371/journal.pmed.1001778,Research Article,PLOS API article_type: Research Article,,,
PLOS Medicine,plos_medicine_2015_v12_i1,journal_issue,2015,2015-01-29,"vol. 12, issue 1",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i01,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1001780,https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i01,Evaluation of a Minimally Invasive Cell Sampling Device Coupled with Assessment of Trefoil Factor 3 Expression for Diagnosing Barrett's Esophagus: A Multi-Center Case–Control Study,,Caryn S Ross-Innes; Irene Debiram-Beecham; Maria O'Donovan; Elaine Walker; Sibu Varghese; et al.,gold;source_known_oa;plos_research_article,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1001780&type=printable,10.1371/journal.pmed.1001780,,10.1371/journal.pmed.1001780,Research Article,PLOS API article_type: Research Article,,,
PLOS Medicine,plos_medicine_2015_v12_i2,journal_issue,2015,2015-02-03,"vol. 12, issue 2",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i02,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1001782,https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i02,The Role of Abcb5 Alleles in Susceptibility to Haloperidol-Induced Toxicity in Mice and Humans,,Ming Zheng; Haili Zhang; David L Dill; J David Clark; Susan Tu; et al.,gold;source_known_oa;plos_research_article,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1001782&type=printable,10.1371/journal.pmed.1001782,,10.1371/journal.pmed.1001782,Research Article,PLOS API article_type: Research Article,,,
PLOS Medicine,plos_medicine_2015_v12_i2,journal_issue,2015,2015-02-17,"vol. 12, issue 2",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i02,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1001783,https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i02,A Primary Care Nurse-Delivered Walking Intervention in Older Adults: PACE (Pedometer Accelerometer Consultation Evaluation)-Lift Cluster Randomised Controlled Trial,,Tess Harris; Sally M Kerry; Christina R Victor; Ulf Ekelund; Alison Woodcock; et al.,gold;source_known_oa;plos_research_article,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1001783&type=printable,10.1371/journal.pmed.1001783,,10.1371/journal.pmed.1001783,Research Article,PLOS API article_type: Research Article,,,
PLOS Medicine,plos_medicine_2015_v12_i2,journal_issue,2015,2015-02-17,"vol. 12, issue 2",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i02,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1001785,https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i02,"Complaints, Complainants, and Rulings Regarding Drug Promotion in the United Kingdom and Sweden 2004–2012: A Quantitative and Qualitative Study of Pharmaceutical Industry Self-Regulation",,Anna V Zetterqvist; Juan Merlo; Shai Mulinari,gold;source_known_oa;plos_research_article,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1001785&type=printable,10.1371/journal.pmed.1001785,,10.1371/journal.pmed.1001785,Research Article,PLOS API article_type: Research Article,,,
PLOS Medicine,plos_medicine_2015_v12_i2,journal_issue,2015,2015-02-10,"vol. 12, issue 2",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i02,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1001786,https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i02,Intra-tumor Genetic Heterogeneity and Mortality in Head and Neck Cancer: Analysis of Data from The Cancer Genome Atlas,,Edmund A Mroz; Aaron M Tward; Rebecca J Hammon; Yin Ren; James W Rocco,gold;source_known_oa;plos_research_article,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1001786&type=printable,10.1371/journal.pmed.1001786,,10.1371/journal.pmed.1001786,Research Article,PLOS API article_type: Research Article,,,
PLOS Medicine,plos_medicine_2015_v12_i3,journal_issue,2015,2015-03-03,"vol. 12, issue 3",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i03,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1001788,https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i03,Ultra-Sensitive Detection of Plasmodium falciparum by Amplification of Multi-Copy Subtelomeric Targets,,Natalie Hofmann; Felista Mwingira; Seif Shekalaghe; Leanne J Robinson; Ivo Mueller; et al.,gold;source_known_oa;plos_research_article,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1001788&type=printable,10.1371/journal.pmed.1001788,,10.1371/journal.pmed.1001788,Research Article,PLOS API article_type: Research Article,,,
PLOS Medicine,plos_medicine_2015_v12_i2,journal_issue,2015,2015-02-24,"vol. 12, issue 2",https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i02,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1001789,https://journals.plos.org/plosmedicine/issue?id=10.1371/issue.pmed.v12.i02,Spatial and Temporal Heterogeneity in High-Grade Serous Ovarian Cancer: A Phylogenetic Analysis,,Roland F Schwarz; Charlotte K Y Ng; Susanna L Cooke; Scott Newman; Jillian Temple; et al.,gold;source_known_oa;plos_research_article,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1001789&type=printable,10.1371/journal.pmed.1001789,,10.1371/journal.pmed.1001789,Research Article,PLOS API article_type: Research Article,,,
